Entry ID,[Filter],[EC ID],[EC JP Name],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
2800,*,201,Rupee,1,Action,505,ダウノス,-1,None
2900,*,201,Rupee,1,Action,503,パニカ,14,PC w/o Confusion
3000,*,201,Rupee,1,Action,506,サプラ,12,EC Nearby
3100,*,201,Rupee,1,Action,525,バーネス,-1,None
100,*,202,Rupee,0,Branch,17,ECs Alive = 1,2400,Go to 2400
200,*,202,Rupee,0,Branch,1,HP < 50%,1800,Go to 1800
300,*,202,Rupee,0,Branch,38,Any EC HP < 50%,2600,Go to 2600
400,*,202,Rupee,0,Branch,15,Turn 8,1200,Go to 1200
500,*,202,Rupee,0,Branch,14,Turn 4,3100,Go to 3100
600,*,202,Rupee,0,Branch,13,Turn 3,1200,Go to 1200
700,*,202,Rupee,0,Branch,11,Turn 1,3100,Go to 3100
800,*,202,Rupee,0,Branch,23,Rating 30%,3300,Go to 3300
900,*,202,Rupee,0,Branch,24,Rating 40%,3000,Go to 3000
1000,*,202,Rupee,0,Branch,25,Rating 50%,3600,Go to 3600
1100,*,202,Rupee,0,Branch,30,Always,1200,Go to 1200
1200,*,202,Rupee,0,Branch,56,All PCs Have Weak?,1400,Go to 1400
1300,*,202,Rupee,0,Branch,30,Always,3200,Go to 3200
1400,*,202,Rupee,0,Branch,23,Rating 30%,3000,Go to 3000
1500,*,202,Rupee,0,Branch,24,Rating 40%,3300,Go to 3300
1600,*,202,Rupee,0,Branch,25,Rating 50%,3100,Go to 3100
1700,*,202,Rupee,0,Branch,30,Always,3600,Go to 3600
1800,*,202,Rupee,0,Branch,17,ECs Alive = 1,2400,Go to 2400
1900,*,202,Rupee,0,Branch,63,PCs Alive = 2,2200,Go to 2200
2000,*,202,Rupee,0,Branch,50,Used S-Move?,2200,Go to 2200
2100,*,202,Rupee,0,Branch,27,Rating 70%,2900,Go to 2900
2200,*,202,Rupee,0,Branch,26,Rating 60%,3500,Go to 3500
2300,*,202,Rupee,0,Branch,30,Always,3000,Go to 3000
2400,*,202,Rupee,0,Branch,23,Rating 30%,3300,Go to 3300
2500,*,202,Rupee,0,Branch,30,Always,3500,Go to 3500
2600,*,202,Rupee,0,Branch,22,Rating 20%,3400,Go to 3400
2700,*,202,Rupee,0,Branch,25,Rating 50%,3600,Go to 3600
2800,*,202,Rupee,0,Branch,30,Always,1400,Go to 1400
2900,*,202,Rupee,1,Action,283,バーサク・ルピー,4,PC w/ Least HP
3000,*,202,Rupee,1,Action,551,Guard,-1,None
3100,*,202,Rupee,1,Action,500,アパ,11,EC w/o Strengthen
3200,*,202,Rupee,1,Action,505,ダウノス,-1,None
3300,*,202,Rupee,1,Action,503,パニカ,14,PC w/o Confusion
3400,*,202,Rupee,1,Action,509,サプローネ,12,EC Nearby
3500,*,202,Rupee,1,Action,525,バーネス,-1,None
3600,*,202,Rupee,1,Action,507,サプリィ,12,EC Nearby
100,*,203,ルピー,0,Branch,17,ECs Alive = 1,300,Go to 300
200,*,203,ルピー,1,Action,283,バーサク・ルピー,3,PC w/ Most HP
300,*,203,ルピー,1,Action,551,Guard,-1,None
100,*,204,ルピー,0,Branch,17,ECs Alive = 1,300,Go to 300
200,*,204,ルピー,1,Action,283,バーサク・ルピー,3,PC w/ Most HP
300,*,204,ルピー,1,Action,551,Guard,-1,None
100,*,205,ルピー,0,Branch,17,ECs Alive = 1,300,Go to 300
200,*,205,ルピー,1,Action,283,バーサク・ルピー,3,PC w/ Most HP
300,*,205,ルピー,1,Action,551,Guard,-1,None
100,*,206,ルピー,0,Branch,17,ECs Alive = 1,300,Go to 300
200,*,206,ルピー,1,Action,283,バーサク・ルピー,3,PC w/ Most HP
300,*,206,ルピー,1,Action,551,Guard,-1,None
100,*,207,ルピー,0,Branch,17,ECs Alive = 1,300,Go to 300
200,*,207,ルピー,1,Action,283,バーサク・ルピー,3,PC w/ Most HP
300,*,207,ルピー,1,Action,551,Guard,-1,None
100,*,208,Barta,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,208,Barta,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,208,Barta,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,208,Barta,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,208,Barta,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,208,Barta,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,208,Barta,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,208,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,208,Barta,0,Branch,30,Always,2800,Go to 2800
1000,*,208,Barta,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,208,Barta,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,208,Barta,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,208,Barta,0,Branch,30,Always,2900,Go to 2900
1400,*,208,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,208,Barta,0,Branch,30,Always,2900,Go to 2900
1600,*,208,Barta,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,208,Barta,0,Branch,30,Always,2800,Go to 2800
1800,*,208,Barta,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,208,Barta,0,Branch,30,Always,2700,Go to 2700
2000,*,208,Barta,0,Branch,30,Always,2700,Go to 2700
2100,*,208,Barta,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,208,Barta,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,208,Barta,0,Branch,30,Always,2400,Go to 2400
2400,*,208,Barta,1,Action,550,Attack,2,Random PC
2500,*,208,Barta,1,Action,284,名門伝統の火ふき,2,Random PC
2600,*,208,Barta,1,Action,287,サプの葉,12,EC Nearby
2700,*,208,Barta,1,Action,285,名門伝統のパンチ,3,PC w/ Most HP
2800,*,208,Barta,1,Action,286,名門伝統の気合い,-1,None
2900,*,208,Barta,1,Action,551,Guard,-1,None
100,*,209,Barta,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,209,Barta,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,209,Barta,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,209,Barta,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,209,Barta,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,209,Barta,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,209,Barta,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,209,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,209,Barta,0,Branch,30,Always,2800,Go to 2800
1000,*,209,Barta,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,209,Barta,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,209,Barta,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,209,Barta,0,Branch,30,Always,2900,Go to 2900
1400,*,209,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,209,Barta,0,Branch,30,Always,2900,Go to 2900
1600,*,209,Barta,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,209,Barta,0,Branch,30,Always,2800,Go to 2800
1800,*,209,Barta,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,209,Barta,0,Branch,30,Always,2700,Go to 2700
2000,*,209,Barta,0,Branch,30,Always,2700,Go to 2700
2100,*,209,Barta,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,209,Barta,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,209,Barta,0,Branch,30,Always,2400,Go to 2400
2400,*,209,Barta,1,Action,550,Attack,2,Random PC
2500,*,209,Barta,1,Action,284,名門伝統の火ふき,2,Random PC
2600,*,209,Barta,1,Action,287,サプの葉,12,EC Nearby
2700,*,209,Barta,1,Action,285,名門伝統のパンチ,3,PC w/ Most HP
2800,*,209,Barta,1,Action,286,名門伝統の気合い,-1,None
2900,*,209,Barta,1,Action,551,Guard,-1,None
100,*,210,Barta,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,210,Barta,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,210,Barta,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,210,Barta,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,210,Barta,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,210,Barta,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,210,Barta,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,210,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,210,Barta,0,Branch,30,Always,2800,Go to 2800
1000,*,210,Barta,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,210,Barta,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,210,Barta,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,210,Barta,0,Branch,30,Always,2900,Go to 2900
1400,*,210,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,210,Barta,0,Branch,30,Always,2900,Go to 2900
1600,*,210,Barta,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,210,Barta,0,Branch,30,Always,2800,Go to 2800
1800,*,210,Barta,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,210,Barta,0,Branch,30,Always,2700,Go to 2700
2000,*,210,Barta,0,Branch,30,Always,2700,Go to 2700
2100,*,210,Barta,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,210,Barta,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,210,Barta,0,Branch,30,Always,2400,Go to 2400
2400,*,210,Barta,1,Action,550,Attack,2,Random PC
2500,*,210,Barta,1,Action,284,名門伝統の火ふき,2,Random PC
2600,*,210,Barta,1,Action,287,サプの葉,12,EC Nearby
2700,*,210,Barta,1,Action,285,名門伝統のパンチ,3,PC w/ Most HP
2800,*,210,Barta,1,Action,286,名門伝統の気合い,-1,None
2900,*,210,Barta,1,Action,551,Guard,-1,None
100,*,211,Barta,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,211,Barta,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,211,Barta,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,211,Barta,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,211,Barta,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,211,Barta,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,211,Barta,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,211,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,211,Barta,0,Branch,30,Always,2800,Go to 2800
1000,*,211,Barta,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,211,Barta,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,211,Barta,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,211,Barta,0,Branch,30,Always,2900,Go to 2900
1400,*,211,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,211,Barta,0,Branch,30,Always,2900,Go to 2900
1600,*,211,Barta,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,211,Barta,0,Branch,30,Always,2800,Go to 2800
1800,*,211,Barta,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,211,Barta,0,Branch,30,Always,2700,Go to 2700
2000,*,211,Barta,0,Branch,30,Always,2700,Go to 2700
2100,*,211,Barta,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,211,Barta,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,211,Barta,0,Branch,30,Always,2400,Go to 2400
2400,*,211,Barta,1,Action,550,Attack,2,Random PC
2500,*,211,Barta,1,Action,284,名門伝統の火ふき,2,Random PC
2600,*,211,Barta,1,Action,287,サプの葉,12,EC Nearby
2700,*,211,Barta,1,Action,285,名門伝統のパンチ,3,PC w/ Most HP
2800,*,211,Barta,1,Action,286,名門伝統の気合い,-1,None
2900,*,211,Barta,1,Action,551,Guard,-1,None
100,*,212,Barta,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,212,Barta,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,212,Barta,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,212,Barta,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,212,Barta,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,212,Barta,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,212,Barta,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,212,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,212,Barta,0,Branch,30,Always,2800,Go to 2800
1000,*,212,Barta,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,212,Barta,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,212,Barta,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,212,Barta,0,Branch,30,Always,2900,Go to 2900
1400,*,212,Barta,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,212,Barta,0,Branch,30,Always,2900,Go to 2900
1600,*,212,Barta,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,212,Barta,0,Branch,30,Always,2800,Go to 2800
1800,*,212,Barta,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,212,Barta,0,Branch,30,Always,2700,Go to 2700
2000,*,212,Barta,0,Branch,30,Always,2700,Go to 2700
2100,*,212,Barta,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,212,Barta,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,212,Barta,0,Branch,30,Always,2400,Go to 2400
2400,*,212,Barta,1,Action,550,Attack,2,Random PC
2500,*,212,Barta,1,Action,284,名門伝統の火ふき,2,Random PC
2600,*,212,Barta,1,Action,287,サプの葉,12,EC Nearby
2700,*,212,Barta,1,Action,285,名門伝統のパンチ,3,PC w/ Most HP
2800,*,212,Barta,1,Action,286,名門伝統の気合い,-1,None
2900,*,212,Barta,1,Action,551,Guard,-1,None
100,*,213,Vize,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,213,Vize,0,Branch,30,Always,1500,Go to 1500
300,*,213,Vize,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,213,Vize,0,Branch,1,HP < 50%,900,Go to 900
500,*,213,Vize,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,213,Vize,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,213,Vize,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,213,Vize,0,Branch,30,Always,2200,Go to 2200
900,*,213,Vize,0,Branch,26,Rating 60%,2100,Go to 2100
1000,*,213,Vize,0,Branch,25,Rating 50%,1700,Go to 1700
1100,*,213,Vize,0,Branch,30,Always,2200,Go to 2200
1200,*,213,Vize,0,Branch,26,Rating 60%,1500,Go to 1500
1300,*,213,Vize,0,Branch,28,Rating 80%,2200,Go to 2200
1400,*,213,Vize,0,Branch,30,Always,1700,Go to 1700
1500,*,213,Vize,0,Branch,26,Rating 60%,2400,Go to 2400
1600,*,213,Vize,0,Branch,30,Always,2000,Go to 2000
1700,*,213,Vize,0,Branch,26,Rating 60%,2300,Go to 2300
1800,*,213,Vize,0,Branch,30,Always,1900,Go to 1900
1900,*,213,Vize,1,Action,550,Attack,2,Random PC
2000,*,213,Vize,1,Action,288,カトラスブギ,2,Random PC
2100,*,213,Vize,1,Action,289,リベンジ,-1,None
2200,*,213,Vize,1,Action,551,Guard,-1,None
2300,*,213,Vize,1,Action,550,Attack,23,Aika
2400,*,213,Vize,1,Action,288,カトラスブギ,23,Aika
100,*,214,Vize,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,214,Vize,0,Branch,30,Always,1500,Go to 1500
300,*,214,Vize,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,214,Vize,0,Branch,1,HP < 50%,900,Go to 900
500,*,214,Vize,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,214,Vize,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,214,Vize,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,214,Vize,0,Branch,30,Always,2200,Go to 2200
900,*,214,Vize,0,Branch,26,Rating 60%,2100,Go to 2100
1000,*,214,Vize,0,Branch,25,Rating 50%,1700,Go to 1700
1100,*,214,Vize,0,Branch,30,Always,2200,Go to 2200
1200,*,214,Vize,0,Branch,26,Rating 60%,1500,Go to 1500
1300,*,214,Vize,0,Branch,28,Rating 80%,2200,Go to 2200
1400,*,214,Vize,0,Branch,30,Always,1700,Go to 1700
1500,*,214,Vize,0,Branch,26,Rating 60%,2400,Go to 2400
1600,*,214,Vize,0,Branch,30,Always,2000,Go to 2000
1700,*,214,Vize,0,Branch,26,Rating 60%,2300,Go to 2300
1800,*,214,Vize,0,Branch,30,Always,1900,Go to 1900
1900,*,214,Vize,1,Action,550,Attack,2,Random PC
2000,*,214,Vize,1,Action,288,カトラスブギ,2,Random PC
2100,*,214,Vize,1,Action,289,リベンジ,-1,None
2200,*,214,Vize,1,Action,551,Guard,-1,None
2300,*,214,Vize,1,Action,550,Attack,23,Aika
2400,*,214,Vize,1,Action,288,カトラスブギ,23,Aika
100,*,215,Vize,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,215,Vize,0,Branch,30,Always,1500,Go to 1500
300,*,215,Vize,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,215,Vize,0,Branch,1,HP < 50%,900,Go to 900
500,*,215,Vize,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,215,Vize,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,215,Vize,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,215,Vize,0,Branch,30,Always,2200,Go to 2200
900,*,215,Vize,0,Branch,26,Rating 60%,2100,Go to 2100
1000,*,215,Vize,0,Branch,25,Rating 50%,1700,Go to 1700
1100,*,215,Vize,0,Branch,30,Always,2200,Go to 2200
1200,*,215,Vize,0,Branch,26,Rating 60%,1500,Go to 1500
1300,*,215,Vize,0,Branch,28,Rating 80%,2200,Go to 2200
1400,*,215,Vize,0,Branch,30,Always,1700,Go to 1700
1500,*,215,Vize,0,Branch,26,Rating 60%,2400,Go to 2400
1600,*,215,Vize,0,Branch,30,Always,2000,Go to 2000
1700,*,215,Vize,0,Branch,26,Rating 60%,2300,Go to 2300
1800,*,215,Vize,0,Branch,30,Always,1900,Go to 1900
1900,*,215,Vize,1,Action,550,Attack,2,Random PC
2000,*,215,Vize,1,Action,288,カトラスブギ,2,Random PC
2100,*,215,Vize,1,Action,289,リベンジ,-1,None
2200,*,215,Vize,1,Action,551,Guard,-1,None
2300,*,215,Vize,1,Action,550,Attack,23,Aika
2400,*,215,Vize,1,Action,288,カトラスブギ,23,Aika
100,*,216,Vize,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,216,Vize,0,Branch,30,Always,1500,Go to 1500
300,*,216,Vize,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,216,Vize,0,Branch,1,HP < 50%,900,Go to 900
500,*,216,Vize,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,216,Vize,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,216,Vize,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,216,Vize,0,Branch,30,Always,2200,Go to 2200
900,*,216,Vize,0,Branch,26,Rating 60%,2100,Go to 2100
1000,*,216,Vize,0,Branch,25,Rating 50%,1700,Go to 1700
1100,*,216,Vize,0,Branch,30,Always,2200,Go to 2200
1200,*,216,Vize,0,Branch,26,Rating 60%,1500,Go to 1500
1300,*,216,Vize,0,Branch,28,Rating 80%,2200,Go to 2200
1400,*,216,Vize,0,Branch,30,Always,1700,Go to 1700
1500,*,216,Vize,0,Branch,26,Rating 60%,2400,Go to 2400
1600,*,216,Vize,0,Branch,30,Always,2000,Go to 2000
1700,*,216,Vize,0,Branch,26,Rating 60%,2300,Go to 2300
1800,*,216,Vize,0,Branch,30,Always,1900,Go to 1900
1900,*,216,Vize,1,Action,550,Attack,2,Random PC
2000,*,216,Vize,1,Action,288,カトラスブギ,2,Random PC
2100,*,216,Vize,1,Action,289,リベンジ,-1,None
2200,*,216,Vize,1,Action,551,Guard,-1,None
2300,*,216,Vize,1,Action,550,Attack,23,Aika
2400,*,216,Vize,1,Action,288,カトラスブギ,23,Aika
100,*,217,Vize,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,217,Vize,0,Branch,30,Always,1500,Go to 1500
300,*,217,Vize,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,217,Vize,0,Branch,1,HP < 50%,900,Go to 900
500,*,217,Vize,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,217,Vize,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,217,Vize,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,217,Vize,0,Branch,30,Always,2200,Go to 2200
900,*,217,Vize,0,Branch,26,Rating 60%,2100,Go to 2100
1000,*,217,Vize,0,Branch,25,Rating 50%,1700,Go to 1700
1100,*,217,Vize,0,Branch,30,Always,2200,Go to 2200
1200,*,217,Vize,0,Branch,26,Rating 60%,1500,Go to 1500
1300,*,217,Vize,0,Branch,28,Rating 80%,2200,Go to 2200
1400,*,217,Vize,0,Branch,30,Always,1700,Go to 1700
1500,*,217,Vize,0,Branch,26,Rating 60%,2400,Go to 2400
1600,*,217,Vize,0,Branch,30,Always,2000,Go to 2000
1700,*,217,Vize,0,Branch,26,Rating 60%,2300,Go to 2300
1800,*,217,Vize,0,Branch,30,Always,1900,Go to 1900
1900,*,217,Vize,1,Action,550,Attack,2,Random PC
2000,*,217,Vize,1,Action,288,カトラスブギ,2,Random PC
2100,*,217,Vize,1,Action,289,リベンジ,-1,None
2200,*,217,Vize,1,Action,551,Guard,-1,None
2300,*,217,Vize,1,Action,550,Attack,23,Aika
2400,*,217,Vize,1,Action,288,カトラスブギ,23,Aika
100,*,218,Anita,0,Branch,15,Turn 8,2300,Go to 2300
200,*,218,Anita,0,Branch,11,Turn 1,2300,Go to 2300
300,*,218,Anita,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,218,Anita,0,Branch,28,Rating 80%,2100,Go to 2100
500,*,218,Anita,0,Branch,5,Got Hit by Spell?,700,Go to 700
600,*,218,Anita,0,Branch,30,Always,800,Go to 800
700,*,218,Anita,0,Branch,26,Rating 60%,2200,Go to 2200
800,*,218,Anita,0,Branch,2,HP < 25%,1700,Go to 1700
900,*,218,Anita,0,Branch,1,HP < 50%,1400,Go to 1400
1000,*,218,Anita,0,Branch,26,Rating 60%,2000,Go to 2000
1100,*,218,Anita,0,Branch,25,Rating 50%,2200,Go to 2200
1200,*,218,Anita,0,Branch,25,Rating 50%,2100,Go to 2100
1300,*,218,Anita,0,Branch,30,Always,2400,Go to 2400
1400,*,218,Anita,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,218,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,218,Anita,0,Branch,30,Always,2400,Go to 2400
1700,*,218,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1800,*,218,Anita,0,Branch,28,Rating 80%,2400,Go to 2400
1900,*,218,Anita,0,Branch,30,Always,2000,Go to 2000
2000,*,218,Anita,1,Action,550,Attack,2,Random PC
2100,*,218,Anita,1,Action,290,アニタバースト,-1,None
2200,*,218,Anita,1,Action,291,アニタシールド,-1,None
2300,*,218,Anita,1,Action,513,クイッカ,-1,None
2400,*,218,Anita,1,Action,551,Guard,-1,None
100,*,219,Anita,0,Branch,15,Turn 8,2300,Go to 2300
200,*,219,Anita,0,Branch,11,Turn 1,2300,Go to 2300
300,*,219,Anita,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,219,Anita,0,Branch,28,Rating 80%,2100,Go to 2100
500,*,219,Anita,0,Branch,5,Got Hit by Spell?,700,Go to 700
600,*,219,Anita,0,Branch,30,Always,800,Go to 800
700,*,219,Anita,0,Branch,26,Rating 60%,2200,Go to 2200
800,*,219,Anita,0,Branch,2,HP < 25%,1700,Go to 1700
900,*,219,Anita,0,Branch,1,HP < 50%,1400,Go to 1400
1000,*,219,Anita,0,Branch,26,Rating 60%,2000,Go to 2000
1100,*,219,Anita,0,Branch,25,Rating 50%,2200,Go to 2200
1200,*,219,Anita,0,Branch,25,Rating 50%,2100,Go to 2100
1300,*,219,Anita,0,Branch,30,Always,2400,Go to 2400
1400,*,219,Anita,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,219,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,219,Anita,0,Branch,30,Always,2400,Go to 2400
1700,*,219,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1800,*,219,Anita,0,Branch,28,Rating 80%,2400,Go to 2400
1900,*,219,Anita,0,Branch,30,Always,2000,Go to 2000
2000,*,219,Anita,1,Action,550,Attack,2,Random PC
2100,*,219,Anita,1,Action,290,アニタバースト,-1,None
2200,*,219,Anita,1,Action,291,アニタシールド,-1,None
2300,*,219,Anita,1,Action,513,クイッカ,-1,None
2400,*,219,Anita,1,Action,551,Guard,-1,None
100,*,220,Anita,0,Branch,15,Turn 8,2300,Go to 2300
200,*,220,Anita,0,Branch,11,Turn 1,2300,Go to 2300
300,*,220,Anita,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,220,Anita,0,Branch,28,Rating 80%,2100,Go to 2100
500,*,220,Anita,0,Branch,5,Got Hit by Spell?,700,Go to 700
600,*,220,Anita,0,Branch,30,Always,800,Go to 800
700,*,220,Anita,0,Branch,26,Rating 60%,2200,Go to 2200
800,*,220,Anita,0,Branch,2,HP < 25%,1700,Go to 1700
900,*,220,Anita,0,Branch,1,HP < 50%,1400,Go to 1400
1000,*,220,Anita,0,Branch,26,Rating 60%,2000,Go to 2000
1100,*,220,Anita,0,Branch,25,Rating 50%,2200,Go to 2200
1200,*,220,Anita,0,Branch,25,Rating 50%,2100,Go to 2100
1300,*,220,Anita,0,Branch,30,Always,2400,Go to 2400
1400,*,220,Anita,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,220,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,220,Anita,0,Branch,30,Always,2400,Go to 2400
1700,*,220,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1800,*,220,Anita,0,Branch,28,Rating 80%,2400,Go to 2400
1900,*,220,Anita,0,Branch,30,Always,2000,Go to 2000
2000,*,220,Anita,1,Action,550,Attack,2,Random PC
2100,*,220,Anita,1,Action,290,アニタバースト,-1,None
2200,*,220,Anita,1,Action,291,アニタシールド,-1,None
2300,*,220,Anita,1,Action,513,クイッカ,-1,None
2400,*,220,Anita,1,Action,551,Guard,-1,None
100,*,221,Anita,0,Branch,15,Turn 8,2300,Go to 2300
200,*,221,Anita,0,Branch,11,Turn 1,2300,Go to 2300
300,*,221,Anita,0,Branch,19,SP ≤ 50%,500,Go to 500
400,*,221,Anita,0,Branch,28,Rating 80%,2100,Go to 2100
500,*,221,Anita,0,Branch,5,Got Hit by Spell?,700,Go to 700
600,*,221,Anita,0,Branch,30,Always,800,Go to 800
700,*,221,Anita,0,Branch,26,Rating 60%,2200,Go to 2200
800,*,221,Anita,0,Branch,2,HP < 25%,1700,Go to 1700
900,*,221,Anita,0,Branch,1,HP < 50%,1400,Go to 1400
1000,*,221,Anita,0,Branch,26,Rating 60%,2000,Go to 2000
1100,*,221,Anita,0,Branch,25,Rating 50%,2200,Go to 2200
1200,*,221,Anita,0,Branch,25,Rating 50%,2100,Go to 2100
1300,*,221,Anita,0,Branch,30,Always,2400,Go to 2400
1400,*,221,Anita,0,Branch,25,Rating 50%,2000,Go to 2000
1500,*,221,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
1600,*,221,Anita,0,Branch,30,Always,2400,Go to 2400
1700,*,221,Anita,0,Branch,26,Rating 60%,2100,Go to 2100
