Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],EC2 ID,[EC2 JP Name],EC3 ID,[EC3 JP Name],EC4 ID,[EC4 JP Name],EC5 ID,[EC5 JP Name],EC6 ID,[EC6 JP Name],EC7 ID,[EC7 JP Name],EC8 ID,[EC8 JP Name]
31,a109b_ep.enp,24,1,24,Magma Tiki,24,Magma Tiki,24,Magma Tiki,255,None,255,None,255,None,255,None,255,None
0,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,255,None,255,None,255,None,255,None
1,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,255,None,255,None
2,a109c_ep.enp,34,1,27,Dung Fly,27,Dung Fly,255,None,255,None,255,None,255,None,255,None,255,None
3,a109c_ep.enp,34,1,27,Dung Fly,27,Dung Fly,27,Dung Fly,27,Dung Fly,255,None,255,None,255,None,255,None
4,a109c_ep.enp,49,1,30,Loopalon,255,None,255,None,255,None,255,None,255,None,255,None,255,None
5,a109c_ep.enp,49,1,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None,255,None
6,a109c_ep.enp,29,1,28,Death's Head,28,Death's Head,255,None,255,None,255,None,255,None,255,None,255,None
7,a109c_ep.enp,24,1,28,Death's Head,28,Death's Head,28,Death's Head,255,None,255,None,255,None,255,None,255,None
8,a109c_ep.enp,39,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,255,None,255,None
9,a109c_ep.enp,39,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,27,Dung Fly,255,None,255,None
10,a109c_ep.enp,39,1,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,27,Dung Fly,27,Dung Fly,255,None,255,None
11,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,30,Loopalon,255,None,255,None
12,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,30,Loopalon,30,Loopalon,255,None
13,a109c_ep.enp,39,1,27,Dung Fly,27,Dung Fly,27,Dung Fly,30,Loopalon,255,None,255,None,255,None,255,None
14,a109c_ep.enp,39,1,27,Dung Fly,27,Dung Fly,27,Dung Fly,30,Loopalon,30,Loopalon,255,None,255,None,255,None
15,a109c_ep.enp,34,1,28,Death's Head,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,255,None,255,None,255,None,255,None
16,a109c_ep.enp,34,1,28,Death's Head,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,255,None,255,None
17,a109c_ep.enp,34,1,28,Death's Head,27,Dung Fly,27,Dung Fly,255,None,255,None,255,None,255,None,255,None
18,a109c_ep.enp,34,1,28,Death's Head,27,Dung Fly,27,Dung Fly,27,Dung Fly,27,Dung Fly,255,None,255,None,255,None
19,a109c_ep.enp,34,1,28,Death's Head,30,Loopalon,255,None,255,None,255,None,255,None,255,None,255,None
20,a109c_ep.enp,34,1,28,Death's Head,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None
21,a109c_ep.enp,24,1,28,Death's Head,28,Death's Head,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,255,None,255,None,255,None
22,a109c_ep.enp,24,1,28,Death's Head,28,Death's Head,27,Dung Fly,27,Dung Fly,255,None,255,None,255,None,255,None
23,a109c_ep.enp,34,1,28,Death's Head,28,Death's Head,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None
24,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,30,Loopalon,255,None,255,None,255,None
25,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,30,Loopalon,30,Loopalon,255,None,255,None
26,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,30,Loopalon,255,None,255,None
27,a109c_ep.enp,44,1,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,30,Loopalon,255,None
28,a109c_ep.enp,34,1,28,Death's Head,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,255,None,255,None,255,None,255,None
29,a109c_ep.enp,24,1,28,Death's Head,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,27,Dung Fly,27,Dung Fly,255,None,255,None
30,a109c_ep.enp,24,1,28,Death's Head,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,93,Durel Beetle,27,Dung Fly,255,None,255,None
31,a109c_ep.enp,24,1,24,Magma Tiki,24,Magma Tiki,24,Magma Tiki,255,None,255,None,255,None,255,None,255,None
0,a109d_ep.enp,29,1,25,Salamander,25,Salamander,255,None,255,None,255,None,255,None,255,None,255,None
1,a109d_ep.enp,29,1,25,Salamander,25,Salamander,25,Salamander,255,None,255,None,255,None,255,None,255,None
2,a109d_ep.enp,29,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,255,None,255,None,255,None,255,None
3,a109d_ep.enp,24,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,255,None,255,None,255,None
4,a109d_ep.enp,24,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,255,None,255,None
5,a109d_ep.enp,49,1,30,Loopalon,255,None,255,None,255,None,255,None,255,None,255,None,255,None
6,a109d_ep.enp,49,1,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None,255,None,255,None
7,a109d_ep.enp,49,1,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None,255,None
8,a109d_ep.enp,44,1,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None
9,a109d_ep.enp,39,1,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None
10,a109d_ep.enp,34,1,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None
11,a109d_ep.enp,29,1,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None
12,a109d_ep.enp,34,1,25,Salamander,25,Salamander,30,Loopalon,255,None,255,None,255,None,255,None,255,None
13,a109d_ep.enp,34,1,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None
14,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,255,None,255,None,255,None,255,None
15,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,255,None,255,None,255,None
16,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None
17,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,255,None,255,None,255,None
18,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,255,None,255,None
19,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,255,None
20,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,255,None,255,None
21,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,255,None
22,a109d_ep.enp,34,1,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,255,None
23,a109d_ep.enp,44,1,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None,255,None
24,a109d_ep.enp,39,1,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None
25,a109d_ep.enp,34,1,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None
26,a109d_ep.enp,29,1,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None
27,a109d_ep.enp,39,1,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None,255,None
28,a109d_ep.enp,34,1,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None,255,None
29,a109d_ep.enp,29,1,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None
30,a109d_ep.enp,29,1,25,Salamander,25,Salamander,25,Salamander,30,Loopalon,30,Loopalon,30,Loopalon,30,Loopalon,255,None
31,a109d_ep.enp,24,1,24,Magma Tiki,24,Magma Tiki,24,Magma Tiki,255,None,255,None,255,None,255,None,255,None
0,a111b_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,255,None,255,None,255,None
1,a111b_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,255,None
2,a111b_ep.enp,97,2,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None,255,None
3,a111b_ep.enp,97,2,41,Elooper,41,Elooper,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None
4,a111b_ep.enp,82,2,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None,255,None
5,a111b_ep.enp,82,2,47,Lucich,47,Lucich,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None
6,a111b_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,255,None,255,None,255,None,255,None
7,a111b_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,255,None,255,None,255,None
8,a111b_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,255,None
9,a111b_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,47,Lucich,255,None,255,None,255,None
10,a111b_ep.enp,87,2,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,47,Lucich,47,Lucich,255,None,255,None
11,a111b_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,47,Lucich,47,Lucich,255,None,255,None
12,a111b_ep.enp,87,2,48,Digger,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None
13,a111b_ep.enp,87,2,48,Digger,48,Digger,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None
14,a111b_ep.enp,77,2,48,Digger,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
15,a111b_ep.enp,77,2,48,Digger,48,Digger,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None
16,a111b_ep.enp,82,2,33,Serpentis,33,Serpentis,255,None,255,None,255,None,255,None,255,None,255,None
17,a111b_ep.enp,87,2,33,Serpentis,41,Elooper,255,None,255,None,255,None,255,None,255,None,255,None
18,a111b_ep.enp,87,2,33,Serpentis,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None
19,a111b_ep.enp,87,2,33,Serpentis,33,Serpentis,41,Elooper,255,None,255,None,255,None,255,None,255,None
20,a111b_ep.enp,77,2,33,Serpentis,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None,255,None
21,a111b_ep.enp,77,2,33,Serpentis,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
22,a111b_ep.enp,77,2,33,Serpentis,33,Serpentis,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
23,a111b_ep.enp,87,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,255,None,255,None,255,None,255,None,255,None
24,a111b_ep.enp,87,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,255,None,255,None,255,None,255,None
25,a111b_ep.enp,82,2,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None,255,None
26,a111b_ep.enp,82,2,48,Digger,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None
27,a111b_ep.enp,82,2,73,Mine Patrol,48,Digger,48,Digger,255,None,255,None,255,None,255,None,255,None
28,a111b_ep.enp,82,2,73,Mine Patrol,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None
29,a111b_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,48,Digger,255,None,255,None,255,None,255,None,255,None
30,a111b_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,48,Digger,48,Digger,255,None,255,None,255,None,255,None
31,a111b_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,48,Digger,255,None,255,None,255,None,255,None
0,a111c_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,255,None,255,None,255,None
1,a111c_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,255,None
2,a111c_ep.enp,97,2,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None,255,None
3,a111c_ep.enp,97,2,41,Elooper,41,Elooper,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None
4,a111c_ep.enp,82,2,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None,255,None
5,a111c_ep.enp,82,2,47,Lucich,47,Lucich,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None
6,a111c_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,255,None,255,None,255,None,255,None
7,a111c_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,255,None,255,None,255,None
8,a111c_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,255,None
9,a111c_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,47,Lucich,255,None,255,None,255,None
10,a111c_ep.enp,87,2,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,47,Lucich,47,Lucich,255,None,255,None
11,a111c_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,47,Lucich,47,Lucich,255,None,255,None
12,a111c_ep.enp,87,2,48,Digger,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None
13,a111c_ep.enp,87,2,48,Digger,48,Digger,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None
14,a111c_ep.enp,77,2,48,Digger,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
15,a111c_ep.enp,77,2,48,Digger,48,Digger,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None
16,a111c_ep.enp,82,2,33,Serpentis,33,Serpentis,255,None,255,None,255,None,255,None,255,None,255,None
17,a111c_ep.enp,87,2,33,Serpentis,41,Elooper,255,None,255,None,255,None,255,None,255,None,255,None
18,a111c_ep.enp,87,2,33,Serpentis,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None
19,a111c_ep.enp,87,2,33,Serpentis,33,Serpentis,41,Elooper,255,None,255,None,255,None,255,None,255,None
20,a111c_ep.enp,77,2,33,Serpentis,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None,255,None
21,a111c_ep.enp,77,2,33,Serpentis,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
22,a111c_ep.enp,77,2,33,Serpentis,33,Serpentis,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
23,a111c_ep.enp,87,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,255,None,255,None,255,None,255,None,255,None
24,a111c_ep.enp,87,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,255,None,255,None,255,None,255,None
25,a111c_ep.enp,82,2,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None,255,None
26,a111c_ep.enp,82,2,48,Digger,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None
27,a111c_ep.enp,82,2,73,Mine Patrol,48,Digger,48,Digger,255,None,255,None,255,None,255,None,255,None
28,a111c_ep.enp,82,2,73,Mine Patrol,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None
29,a111c_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,48,Digger,255,None,255,None,255,None,255,None,255,None
30,a111c_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,48,Digger,48,Digger,255,None,255,None,255,None,255,None
31,a111c_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,48,Digger,255,None,255,None,255,None,255,None
0,a111d_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,255,None,255,None,255,None
1,a111d_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,255,None
2,a111d_ep.enp,97,2,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None,255,None
3,a111d_ep.enp,97,2,41,Elooper,41,Elooper,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None
4,a111d_ep.enp,82,2,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None,255,None
5,a111d_ep.enp,82,2,47,Lucich,47,Lucich,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None
6,a111d_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,255,None,255,None,255,None,255,None
7,a111d_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,255,None,255,None,255,None
8,a111d_ep.enp,92,2,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,255,None
9,a111d_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,47,Lucich,255,None,255,None,255,None
10,a111d_ep.enp,87,2,90,Tsorok,90,Tsorok,41,Elooper,41,Elooper,47,Lucich,47,Lucich,255,None,255,None
11,a111d_ep.enp,87,2,90,Tsorok,90,Tsorok,90,Tsorok,41,Elooper,47,Lucich,47,Lucich,255,None,255,None
12,a111d_ep.enp,87,2,48,Digger,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None
13,a111d_ep.enp,87,2,48,Digger,48,Digger,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None
14,a111d_ep.enp,77,2,48,Digger,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
15,a111d_ep.enp,77,2,48,Digger,48,Digger,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None
16,a111d_ep.enp,82,2,33,Serpentis,33,Serpentis,255,None,255,None,255,None,255,None,255,None,255,None
17,a111d_ep.enp,87,2,33,Serpentis,41,Elooper,255,None,255,None,255,None,255,None,255,None,255,None
18,a111d_ep.enp,87,2,33,Serpentis,41,Elooper,41,Elooper,255,None,255,None,255,None,255,None,255,None
19,a111d_ep.enp,87,2,33,Serpentis,33,Serpentis,41,Elooper,255,None,255,None,255,None,255,None,255,None
20,a111d_ep.enp,77,2,33,Serpentis,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None,255,None
21,a111d_ep.enp,77,2,33,Serpentis,47,Lucich,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
22,a111d_ep.enp,77,2,33,Serpentis,33,Serpentis,47,Lucich,47,Lucich,255,None,255,None,255,None,255,None
23,a111d_ep.enp,87,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,255,None,255,None,255,None,255,None,255,None
24,a111d_ep.enp,87,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,255,None,255,None,255,None,255,None
25,a111d_ep.enp,82,2,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None,255,None
26,a111d_ep.enp,82,2,48,Digger,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None
27,a111d_ep.enp,82,2,73,Mine Patrol,48,Digger,48,Digger,255,None,255,None,255,None,255,None,255,None
28,a111d_ep.enp,82,2,73,Mine Patrol,48,Digger,48,Digger,48,Digger,255,None,255,None,255,None,255,None
29,a111d_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,48,Digger,255,None,255,None,255,None,255,None,255,None
30,a111d_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,48,Digger,48,Digger,255,None,255,None,255,None,255,None
31,a111d_ep.enp,82,2,73,Mine Patrol,73,Mine Patrol,73,Mine Patrol,48,Digger,255,None,255,None,255,None,255,None
0,a112b_ep.enp,95,2,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,255,None,255,None,255,None
1,a112b_ep.enp,95,2,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,255,None
2,a112b_ep.enp,105,2,22,Ferlith,22,Ferlith,255,None,255,None,255,None,255,None,255,None,255,None
3,a112b_ep.enp,105,2,22,Ferlith,22,Ferlith,22,Ferlith,22,Ferlith,255,None,255,None,255,None,255,None
4,a112b_ep.enp,85,2,35,Que'lak,35,Que'lak,35,Que'lak,255,None,255,None,255,None,255,None,255,None
5,a112b_ep.enp,80,2,35,Que'lak,35,Que'lak,35,Que'lak,35,Que'lak,35,Que'lak,255,None,255,None,255,None
6,a112b_ep.enp,100,2,22,Ferlith,92,Langry,92,Langry,92,Langry,92,Langry,255,None,255,None,255,None
7,a112b_ep.enp,100,2,22,Ferlith,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,255,None
8,a112b_ep.enp,85,2,35,Que'lak,92,Langry,92,Langry,92,Langry,255,None,255,None,255,None,255,None
9,a112b_ep.enp,85,2,35,Que'lak,35,Que'lak,92,Langry,92,Langry,92,Langry,92,Langry,255,None,255,None
10,a112b_ep.enp,90,2,35,Que'lak,35,Que'lak,22,Ferlith,255,None,255,None,255,None,255,None,255,None
11,a112b_ep.enp,90,2,35,Que'lak,35,Que'lak,35,Que'lak,22,Ferlith,255,None,255,None,255,None,255,None
12,a112b_ep.enp,80,2,35,Que'lak,35,Que'lak,35,Que'lak,35,Que'lak,22,Ferlith,22,Ferlith,255,None,255,None
13,a112b_ep.enp,95,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,255,None,255,None,255,None,255,None
14,a112b_ep.enp,90,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,94,Totelm,94,Totelm,94,Totelm,94,Totelm
15,a112b_ep.enp,90,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,92,Langry,92,Langry,255,None,255,None
16,a112b_ep.enp,90,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,92,Langry,92,Langry,92,Langry,255,None
17,a112b_ep.enp,95,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,22,Ferlith,255,None,255,None,255,None
18,a112b_ep.enp,95,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,22,Ferlith,22,Ferlith,255,None,255,None
19,a112b_ep.enp,85,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,35,Que'lak,255,None,255,None,255,None
20,a112b_ep.enp,85,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,35,Que'lak,35,Que'lak,255,None,255,None
21,a112b_ep.enp,95,2,94,Totelm,94,Totelm,94,Totelm,94,Totelm,92,Langry,92,Langry,22,Ferlith,255,None
22,a112b_ep.enp,95,2,38,Slothstra,255,None,255,None,255,None,255,None,255,None,255,None,255,None
23,a112b_ep.enp,95,2,38,Slothstra,92,Langry,92,Langry,255,None,255,None,255,None,255,None,255,None
24,a112b_ep.enp,95,2,38,Slothstra,35,Que'lak,255,None,255,None,255,None,255,None,255,None,255,None
25,a112b_ep.enp,105,2,39,Polraxis,39,Polraxis,39,Polraxis,255,None,255,None,255,None,255,None,255,None
26,a112b_ep.enp,100,2,39,Polraxis,39,Polraxis,39,Polraxis,39,Polraxis,39,Polraxis,255,None,255,None,255,None
27,a112b_ep.enp,100,2,39,Polraxis,94,Totelm,94,Totelm,94,Totelm,94,Totelm,255,None,255,None,255,None
28,a112b_ep.enp,95,2,39,Polraxis,39,Polraxis,39,Polraxis,94,Totelm,94,Totelm,94,Totelm,94,Totelm,255,None
29,a112b_ep.enp,105,2,39,Polraxis,92,Langry,92,Langry,92,Langry,255,None,255,None,255,None,255,None
30,a112b_ep.enp,95,2,39,Polraxis,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,92,Langry,255,None
31,a112b_ep.enp,100,2,39,Polraxis,39,Polraxis,92,Langry,92,Langry,92,Langry,92,Langry,255,None,255,None
0,a114a_ep.enp,102,1,42,Grapor,255,None,255,None,255,None,255,None,255,None,255,None,255,None
1,a114a_ep.enp,102,1,42,Grapor,42,Grapor,255,None,255,None,255,None,255,None,255,None,255,None
2,a114a_ep.enp,102,1,42,Grapor,42,Grapor,42,Grapor,255,None,255,None,255,None,255,None,255,None
3,a114a_ep.enp,102,1,42,Grapor,42,Grapor,42,Grapor,42,Grapor,255,None,255,None,255,None,255,None
4,a114a_ep.enp,102,1,42,Grapor,42,Grapor,42,Grapor,42,Grapor,42,Grapor,255,None,255,None,255,None
5,a114a_ep.enp,102,1,42,Grapor,42,Grapor,42,Grapor,42,Grapor,42,Grapor,42,Grapor,255,None,255,None
0,a115b_ep.enp,97,2,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None,255,None,255,None
1,a115b_ep.enp,92,2,50,Burocca,50,Burocca,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None
2,a115b_ep.enp,102,2,26,Baroo,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None,255,None
3,a115b_ep.enp,92,2,26,Baroo,26,Baroo,26,Baroo,26,Baroo,26,Baroo,255,None,255,None,255,None
4,a115b_ep.enp,107,2,21,Feralisk,21,Feralisk,255,None,255,None,255,None,255,None,255,None,255,None
5,a115b_ep.enp,107,2,21,Feralisk,21,Feralisk,21,Feralisk,255,None,255,None,255,None,255,None,255,None
6,a115b_ep.enp,102,2,11,Walrenk,11,Walrenk,255,None,255,None,255,None,255,None,255,None,255,None
7,a115b_ep.enp,92,2,11,Walrenk,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None,255,None
8,a115b_ep.enp,92,2,11,Walrenk,50,Burocca,50,Burocca,50,Burocca,50,Burocca,50,Burocca,50,Burocca,255,None
9,a115b_ep.enp,92,2,11,Walrenk,11,Walrenk,50,Burocca,50,Burocca,255,None,255,None,255,None,255,None
10,a115b_ep.enp,107,2,21,Feralisk,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None,255,None
11,a115b_ep.enp,92,2,21,Feralisk,26,Baroo,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
12,a115b_ep.enp,92,2,21,Feralisk,21,Feralisk,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
13,a115b_ep.enp,92,2,11,Walrenk,50,Burocca,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
14,a115b_ep.enp,92,2,11,Walrenk,50,Burocca,50,Burocca,21,Feralisk,255,None,255,None,255,None,255,None
15,a115b_ep.enp,92,2,11,Walrenk,21,Feralisk,26,Baroo,255,None,255,None,255,None,255,None,255,None
16,a115b_ep.enp,92,2,50,Burocca,21,Feralisk,26,Baroo,26,Baroo,255,None,255,None,255,None,255,None
