Entry ID,[Filter],JP entry name,[US enemy name],[EU enemy name],Width,Depth,Element ID,[Element name],Padding #0,Padding #1,Movement flags,Counter%,EXP,Gold,Padding #2,Padding #3,MAXHP,Unknown #0,Green,Red,Purple,Blue,Yellow,Silver,Poison,Unconscious,Stone,Sleep,Confusion,Silence,Fatigue,Revival,Weak,Unknown #1,Unknown #2,Unknown #3,Unknown #4,Unknown #5,Unknown #6,Unknown #7,Effect ID,[Effect name],State ID,[State name],State hit%,Padding #4,Level,Will,Vigor,Agile,Quick,Attack,Defense,MagDef,Hit%,Dodge%,Padding #5,Padding #6,Item #0 prob.,Item #0 amount,Item #0 ID,[Item #0 name],Item #1 prob.,Item #1 amount,Item #1 ID,[Item #1 name],Item #2 prob.,Item #2 amount,Item #2 ID,[Item #2 name],Item #3 prob.,Item #3 amount,Item #3 ID,[Item #3 name]
208,*,バーツ,Barta,Barta,1,1,1,Red,-1,-1,4039,30,7454,644,-1,-1,4341,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,15,60,46,12,116,166,127,60,126,5,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
209,*,バーツ,Barta,Barta,1,1,1,Red,-1,-1,4039,31,10627,802,-1,-1,5079,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,18,70,54,13,142,234,149,70,127,6,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
210,*,バーツ,Barta,Barta,1,1,1,Red,-1,-1,4039,32,16980,1076,-1,-1,5776,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,23,86,75,14,184,308,216,86,128,7,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
211,*,バーツ,Barta,Barta,1,1,1,Red,-1,-1,4039,33,33457,1660,-1,-1,8031,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,33,118,97,15,253,403,272,118,129,8,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
212,*,バーツ,Barta,Barta,1,1,1,Red,-1,-1,4039,34,47823,2091,-1,-1,8951,22.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1600,-1,None,0,Poison,0,-1,40,140,147,16,316,459,450,140,130,9,-1,-1,100,1,260,Paranta Seed,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
213,*,バイス,Vize,Vize,1,1,3,Blue,-1,-1,4039,10,6829,2066,-1,-1,6757,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,124,107,15,105,481,380,156,100,12,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
214,*,バイス,Vize,Vize,1,1,3,Blue,-1,-1,4039,11,7955,2281,-1,-1,7392,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,38,134,116,16,114,525,413,168,101,13,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
215,*,バイス,Vize,Vize,1,1,3,Blue,-1,-1,4039,12,10000,2645,-1,-1,8260,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,43,150,127,17,131,579,451,188,102,14,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
216,*,バイス,Vize,Vize,1,1,3,Blue,-1,-1,4039,13,12250,3019,-1,-1,8290,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,48,166,140,18,147,632,495,208,103,15,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
217,*,バイス,Vize,Vize,1,1,3,Blue,-1,-1,4039,15,14699,3400,-1,-1,9643,18.0,11,9,11,10,9,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,72,Add Fatigue + Damage,6,Fatigue,80,-1,53,182,182,20,164,798,638,273,105,20,-1,-1,100,1,71,Tuna Cutlass,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
218,*,アニタ,Anita,Anita,1,1,1,Red,-1,-1,4039,8,5918,1852,-1,-1,6241,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,35,278,97,10,140,403,333,249,80,10,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
219,*,アニタ,Anita,Anita,1,1,1,Red,-1,-1,4039,9,6895,2045,-1,-1,6737,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,38,308,105,11,166,443,362,268,81,11,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
220,*,アニタ,Anita,Anita,1,1,1,Red,-1,-1,4039,10,8667,2372,-1,-1,7677,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,43,358,119,12,203,472,413,304,82,12,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
221,*,アニタ,Anita,Anita,1,1,1,Red,-1,-1,4039,10,10616,2706,-1,-1,8657,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,48,408,132,12,224,523,461,336,82,12,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
222,*,アニタ,Anita,Anita,1,1,1,Red,-1,-1,4039,12,12739,3048,-1,-1,9314,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,73,Add Weak + Damage,8,Weak,80,-1,53,458,153,14,307,608,547,373,85,15,-1,-1,100,1,72,Swirlmerang,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
223,*,フィーラ,Faina,Faina,1,1,4,Yellow,-1,-1,3127,0,4325,1282,-1,-1,5743,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,35,386,100,8,70,286,293,312,50,8,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
224,*,フィーラ,Faina,Faina,1,1,4,Yellow,-1,-1,3127,0,5039,1415,-1,-1,6361,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,38,450,110,9,75,308,329,336,51,8,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
225,*,フィーラ,Faina,Faina,1,1,4,Yellow,-1,-1,3127,0,6334,1642,-1,-1,7261,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,43,551,129,10,84,345,391,383,52,8,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
226,*,フィーラ,Faina,Faina,1,1,4,Yellow,-1,-1,3127,0,7758,1873,-1,-1,8250,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,48,659,142,11,93,382,432,424,53,9,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
227,*,フィーラ,Faina,Faina,1,1,4,Yellow,-1,-1,3127,0,9310,2110,-1,-1,8857,18.0,9,10,10,11,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,-1,None,0,Poison,0,-1,53,773,162,12,102,421,501,474,55,10,-1,-1,100,1,121,Focus Robe,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
228,*,盗掘王シモン,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,4039,34,5541,6524,-1,-1,10883,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,40,140,118,137,205,420,387,204,115,34,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
229,*,盗掘王シモン,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,4039,35,6334,7116,-1,-1,11788,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,43,150,126,138,236,452,413,218,116,35,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
230,*,盗掘王シモン,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,4039,36,7758,8120,-1,-1,13029,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,48,166,141,139,280,505,465,241,117,36,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
231,*,盗掘王シモン,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,4039,37,9310,9145,-1,-1,14462,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,53,182,154,140,328,558,510,264,118,37,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
232,*,盗掘王シモン,Lord Bane,Lord Bane,1,1,1,Red,-1,-1,4039,38,10985,10190,-1,-1,15611,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2200,-1,None,0,Poison,0,-1,58,198,172,140,379,612,565,297,120,38,-1,-1,10,1,263,Dexus Seed,33,1,264,Sylph Seed,50,1,265,Vidal Seed,100,1,266,Magus Seed
233,*,ガンナーム,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,1072,0,8452,4916,-1,-1,8052,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,30,108,149,21,73,383,367,81,110,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
234,*,ガンナーム,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,1072,0,10099,5511,-1,-1,8796,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,33,118,170,22,86,407,423,88,111,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
235,*,ガンナーム,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,1072,0,13126,6528,-1,-1,9792,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,38,134,201,23,98,438,504,100,112,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
236,*,ガンナーム,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,1072,0,17945,7997,-1,-1,11496,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,45,156,258,24,123,533,658,117,113,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
237,*,ガンナーム,Gunarm,Gunarm,3,3,4,Yellow,-1,-1,1072,0,23419,9512,-1,-1,15409,40.0,10,10,10,10,9,11,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,2500,-1,None,0,Poison,0,-1,52,179,295,25,151,710,707,179,115,0,-1,-1,100,1,119,Berzerker Mail,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
238,*,ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,60,44296,11974,-1,-1,30471,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,95,-1,60,204,426,20,230,904,716,563,95,20,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
239,*,ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,70,51290,13181,-1,-1,37486,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,95,-1,65,220,458,21,273,952,756,618,96,21,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
240,*,ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,80,58735,14407,-1,-1,45604,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,95,-1,70,236,487,22,319,1002,793,668,97,22,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
241,*,ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,99,9417,16911,-1,-1,58136,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,95,-1,80,268,555,25,423,1126,893,772,100,25,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
242,*,鬼ビゴロ,Vigoro,Vigoro,1,1,1,Red,-1,-1,4037,99,44967,21839,-1,-1,72818,18.0,9,9,11,11,10,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,1500,70,Add Confusion + Damage,4,Confusion,95,-1,99,329,659,25,519,1910,1030,947,100,25,-1,-1,100,1,213,Mesh Tights,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
243,*,デスハウンド,DeathHound,DeathHound,1,1,0,Green,-1,-1,4039,22,2175,818,-1,-1,3680,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,10,11,10,10,10,10,10,10,500,72,Add Fatigue + Damage,6,Fatigue,80,-1,23,115,45,12,116,221,58,216,110,22,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
244,*,デスバウンド,DeathHound,DeathHound,1,1,0,Green,-1,-1,4039,23,5569,1494,-1,-1,5692,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,10,11,10,10,10,10,10,10,500,72,Add Fatigue + Damage,6,Fatigue,80,-1,38,209,90,13,184,354,201,339,111,23,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
245,*,デスバウンド,DeathHound,DeathHound,1,1,0,Green,-1,-1,4039,24,7000,1733,-1,-1,6338,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,10,11,10,10,10,10,10,10,500,72,Add Fatigue + Damage,6,Fatigue,80,-1,43,240,125,24,208,409,372,383,112,24,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
246,*,デスバウンド,DeathHound,DeathHound,1,1,0,Green,-1,-1,4039,25,8575,1978,-1,-1,6965,18.0,10,20,5,5,20,10,9,0,10,9,9,0,0,10,11,10,10,10,10,10,10,500,72,Add Fatigue + Damage,6,Fatigue,80,-1,48,272,152,25,232,468,486,428,113,25,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
247,ebinit119.dat,ヨウジン,Youjin,Youjin,1,1,3,Blue,-1,-1,4037,20,817,312,-1,-1,2273,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,5,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,48,166,124,25,205,439,416,332,110,10,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
248,*,ヨウジン,Youjin,Youjin,1,1,3,Blue,-1,-1,4037,20,1157,391,-1,-1,5236,18.0,10,9,10,10,9,10,11,10,10,10,11,0,0,5,9,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,58,198,132,25,245,707,401,396,110,10,-1,-1,5,1,291,Gold Pollen,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
249,ebinit121.dat,ボゥ,Boo,Boo,1,1,3,Blue,-1,-1,4039,10,3675,1145,-1,-1,2098,18.0,11,9,11,10,9,10,11,10,10,10,11,0,0,5,9,10,10,10,10,10,10,800,-1,None,0,Poison,0,-1,48,166,124,20,243,426,416,332,100,20,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
250,*,ボゥ,Boo,Boo,1,1,3,Blue,-1,-1,4039,10,5204,1437,-1,-1,5223,18.0,10,9,10,10,9,10,11,10,10,10,11,0,0,5,9,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,58,198,129,20,290,654,381,396,100,20,-1,-1,5,1,291,Gold Pollen,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
251,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,24,817,1145,-1,-1,2526,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,48,166,149,24,205,381,416,332,115,24,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
252,*,盗掘者シモン,Zivilyn Bane,Zivilyn Bane,1,1,1,Red,-1,-1,4039,24,1157,1437,-1,-1,3752,18.0,9,9,11,11,10,10,4,4,4,4,4,0,0,5,4,10,10,10,10,10,10,400,-1,None,0,Poison,0,-1,58,198,178,24,245,458,496,396,115,24,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
253,ebinit125.dat,フロック,Frock,Frock,1,1,4,Yellow,-1,-1,4037,7,491,275,-1,-1,879,5.0,10,10,10,10,10,10,0,0,0,0,0,0,0,5,0,10,10,10,10,10,10,70,-1,None,0,Poison,0,-1,38,134,103,7,151,257,235,386,72,28,-1,-1,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
254,*,フロック,Frock,Frock,1,1,4,Yellow,-1,-1,4085,9,971,429,-1,-1,780,5.0,9,10,10,11,9,11,0,0,0,0,0,0,0,5,0,10,10,10,10,10,10,70,-1,None,0,Poison,0,-1,55,188,125,60,220,417,212,542,75,32,-1,-1,5,1,495,Thermal Grease,-1,-1,-1,None,-1,-1,-1,None,-1,-1,-1,None
