Entry ID,[Filter],[EC ID],[EC JP Name],[Finalized],Type ID,[Type Name],Task ID,[Task Name],Param ID,[Param Name]
3500,*,193,Daikokuya,False,0,Branch,69,EC Slots < 8 and Danger ≤ 3000,4000,Go to 4000
3600,*,193,Daikokuya,False,0,Branch,24,Rating 40%,5200,Go to 5200
3700,*,193,Daikokuya,False,0,Branch,25,Rating 50%,5100,Go to 5100
3800,*,193,Daikokuya,False,0,Branch,27,Rating 70%,4800,Go to 4800
3900,*,193,Daikokuya,False,0,Branch,30,Always,4300,Go to 4300
4000,*,193,Daikokuya,False,0,Branch,1,HP < 50%,5400,Go to 5400
4100,*,193,Daikokuya,False,0,Branch,25,Rating 50%,5000,Go to 5000
4200,*,193,Daikokuya,False,0,Branch,30,Always,5400,Go to 5400
4300,*,193,Daikokuya,False,0,Branch,50,Used S-Move?,4500,Go to 4500
4400,*,193,Daikokuya,False,0,Branch,30,Always,4900,Go to 4900
4500,*,193,Daikokuya,False,0,Branch,24,Rating 40%,5200,Go to 5200
4600,*,193,Daikokuya,False,0,Branch,25,Rating 50%,5100,Go to 5100
4700,*,193,Daikokuya,False,0,Branch,27,Rating 70%,4800,Go to 4800
4800,*,193,Daikokuya,False,1,Action,550,Attack,2,Random PC
4900,*,193,Daikokuya,False,1,Action,281,Golden Flurry,-1,None
5000,*,193,Daikokuya,False,1,Action,282,Bodyguard,-1,None
5100,*,193,Daikokuya,False,1,Action,518,Eternes,-1,None
5200,*,193,Daikokuya,False,1,Action,535,Electrulen,3,PC With Highest HP
5300,*,193,Daikokuya,False,1,Action,512,Slipara,-1,None
5400,*,193,Daikokuya,False,1,Action,308,Bodyguard,-1,None
100,*,198,Rupee L15,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
200,*,198,Rupee L15,False,0,Branch,1,HP < 50%,1700,Go to 1700
300,*,198,Rupee L15,False,0,Branch,15,Turn 8,1100,Go to 1100
400,*,198,Rupee L15,False,0,Branch,14,Turn 4,2700,Go to 2700
500,*,198,Rupee L15,False,0,Branch,13,Turn 3,1100,Go to 1100
600,*,198,Rupee L15,False,0,Branch,11,Turn 1,2700,Go to 2700
700,*,198,Rupee L15,False,0,Branch,23,Rating 30%,2900,Go to 2900
800,*,198,Rupee L15,False,0,Branch,24,Rating 40%,3000,Go to 3000
900,*,198,Rupee L15,False,0,Branch,25,Rating 50%,2600,Go to 2600
1000,*,198,Rupee L15,False,0,Branch,30,Always,1100,Go to 1100
1100,*,198,Rupee L15,False,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
1200,*,198,Rupee L15,False,0,Branch,30,Always,2800,Go to 2800
1300,*,198,Rupee L15,False,0,Branch,23,Rating 30%,3000,Go to 3000
1400,*,198,Rupee L15,False,0,Branch,24,Rating 40%,2900,Go to 2900
1500,*,198,Rupee L15,False,0,Branch,25,Rating 50%,2700,Go to 2700
1600,*,198,Rupee L15,False,0,Branch,30,Always,2600,Go to 2600
1700,*,198,Rupee L15,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
1800,*,198,Rupee L15,False,0,Branch,63,PCs Alive = 2,2100,Go to 2100
1900,*,198,Rupee L15,False,0,Branch,50,Used S-Move?,2100,Go to 2100
2000,*,198,Rupee L15,False,0,Branch,27,Rating 70%,2500,Go to 2500
2100,*,198,Rupee L15,False,0,Branch,26,Rating 60%,3100,Go to 3100
2200,*,198,Rupee L15,False,0,Branch,30,Always,2600,Go to 2600
2300,*,198,Rupee L15,False,0,Branch,24,Rating 40%,2900,Go to 2900
2400,*,198,Rupee L15,False,0,Branch,30,Always,3100,Go to 3100
2500,*,198,Rupee L15,False,1,Action,283,Berserk Rupee,4,PC With Lowest HP
2600,*,198,Rupee L15,False,1,Action,551,Guard,-1,None
2700,*,198,Rupee L15,False,1,Action,500,Increm,11,EC W/O Strengthen
2800,*,198,Rupee L15,False,1,Action,505,Drilnos,-1,None
2900,*,198,Rupee L15,False,1,Action,503,Panika,14,PC W/O Confusion
3000,*,198,Rupee L15,False,1,Action,509,Sacrulen,12,Nearest PC/EC
3100,*,198,Rupee L15,False,1,Action,525,Pyrum,-1,None
100,*,199,Rupee L18,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
200,*,199,Rupee L18,False,0,Branch,1,HP < 50%,1700,Go to 1700
300,*,199,Rupee L18,False,0,Branch,15,Turn 8,1100,Go to 1100
400,*,199,Rupee L18,False,0,Branch,14,Turn 4,2700,Go to 2700
500,*,199,Rupee L18,False,0,Branch,13,Turn 3,1100,Go to 1100
600,*,199,Rupee L18,False,0,Branch,11,Turn 1,2700,Go to 2700
700,*,199,Rupee L18,False,0,Branch,23,Rating 30%,2900,Go to 2900
800,*,199,Rupee L18,False,0,Branch,24,Rating 40%,2600,Go to 2600
900,*,199,Rupee L18,False,0,Branch,25,Rating 50%,3000,Go to 3000
1000,*,199,Rupee L18,False,0,Branch,30,Always,1100,Go to 1100
1100,*,199,Rupee L18,False,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
1200,*,199,Rupee L18,False,0,Branch,30,Always,2800,Go to 2800
1300,*,199,Rupee L18,False,0,Branch,23,Rating 30%,2600,Go to 2600
1400,*,199,Rupee L18,False,0,Branch,24,Rating 40%,2900,Go to 2900
1500,*,199,Rupee L18,False,0,Branch,25,Rating 50%,2700,Go to 2700
1600,*,199,Rupee L18,False,0,Branch,30,Always,3000,Go to 3000
1700,*,199,Rupee L18,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
1800,*,199,Rupee L18,False,0,Branch,63,PCs Alive = 2,2100,Go to 2100
1900,*,199,Rupee L18,False,0,Branch,50,Used S-Move?,2100,Go to 2100
2000,*,199,Rupee L18,False,0,Branch,27,Rating 70%,2500,Go to 2500
2100,*,199,Rupee L18,False,0,Branch,26,Rating 60%,3100,Go to 3100
2200,*,199,Rupee L18,False,0,Branch,30,Always,2600,Go to 2600
2300,*,199,Rupee L18,False,0,Branch,23,Rating 30%,2900,Go to 2900
2400,*,199,Rupee L18,False,0,Branch,30,Always,3100,Go to 3100
2500,*,199,Rupee L18,False,1,Action,283,Berserk Rupee,4,PC With Lowest HP
2600,*,199,Rupee L18,False,1,Action,551,Guard,-1,None
2700,*,199,Rupee L18,False,1,Action,500,Increm,11,EC W/O Strengthen
2800,*,199,Rupee L18,False,1,Action,505,Drilnos,-1,None
2900,*,199,Rupee L18,False,1,Action,503,Panika,14,PC W/O Confusion
3000,*,199,Rupee L18,False,1,Action,506,Sacri,12,Nearest PC/EC
3100,*,199,Rupee L18,False,1,Action,525,Pyrum,-1,None
100,*,200,Rupee L23,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
200,*,200,Rupee L23,False,0,Branch,1,HP < 50%,1700,Go to 1700
300,*,200,Rupee L23,False,0,Branch,15,Turn 8,1100,Go to 1100
400,*,200,Rupee L23,False,0,Branch,14,Turn 4,2700,Go to 2700
500,*,200,Rupee L23,False,0,Branch,13,Turn 3,1100,Go to 1100
600,*,200,Rupee L23,False,0,Branch,11,Turn 1,2700,Go to 2700
700,*,200,Rupee L23,False,0,Branch,23,Rating 30%,2900,Go to 2900
800,*,200,Rupee L23,False,0,Branch,24,Rating 40%,2600,Go to 2600
900,*,200,Rupee L23,False,0,Branch,25,Rating 50%,3000,Go to 3000
1000,*,200,Rupee L23,False,0,Branch,30,Always,1100,Go to 1100
1100,*,200,Rupee L23,False,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
1200,*,200,Rupee L23,False,0,Branch,30,Always,2800,Go to 2800
1300,*,200,Rupee L23,False,0,Branch,23,Rating 30%,2600,Go to 2600
1400,*,200,Rupee L23,False,0,Branch,24,Rating 40%,2900,Go to 2900
1500,*,200,Rupee L23,False,0,Branch,25,Rating 50%,2700,Go to 2700
1600,*,200,Rupee L23,False,0,Branch,30,Always,3000,Go to 3000
1700,*,200,Rupee L23,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
1800,*,200,Rupee L23,False,0,Branch,63,PCs Alive = 2,2100,Go to 2100
1900,*,200,Rupee L23,False,0,Branch,50,Used S-Move?,2100,Go to 2100
2000,*,200,Rupee L23,False,0,Branch,27,Rating 70%,2500,Go to 2500
2100,*,200,Rupee L23,False,0,Branch,26,Rating 60%,3100,Go to 3100
2200,*,200,Rupee L23,False,0,Branch,30,Always,2600,Go to 2600
2300,*,200,Rupee L23,False,0,Branch,23,Rating 30%,2900,Go to 2900
2400,*,200,Rupee L23,False,0,Branch,30,Always,3100,Go to 3100
2500,*,200,Rupee L23,False,1,Action,283,Berserk Rupee,4,PC With Lowest HP
2600,*,200,Rupee L23,False,1,Action,551,Guard,-1,None
2700,*,200,Rupee L23,False,1,Action,500,Increm,11,EC W/O Strengthen
2800,*,200,Rupee L23,False,1,Action,505,Drilnos,-1,None
2900,*,200,Rupee L23,False,1,Action,503,Panika,14,PC W/O Confusion
3000,*,200,Rupee L23,False,1,Action,506,Sacri,12,Nearest PC/EC
3100,*,200,Rupee L23,False,1,Action,525,Pyrum,-1,None
100,*,201,Rupee L33,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
200,*,201,Rupee L33,False,0,Branch,1,HP < 50%,1700,Go to 1700
300,*,201,Rupee L33,False,0,Branch,15,Turn 8,1100,Go to 1100
400,*,201,Rupee L33,False,0,Branch,14,Turn 4,2700,Go to 2700
500,*,201,Rupee L33,False,0,Branch,13,Turn 3,1100,Go to 1100
600,*,201,Rupee L33,False,0,Branch,11,Turn 1,2700,Go to 2700
700,*,201,Rupee L33,False,0,Branch,23,Rating 30%,2900,Go to 2900
800,*,201,Rupee L33,False,0,Branch,24,Rating 40%,2600,Go to 2600
900,*,201,Rupee L33,False,0,Branch,25,Rating 50%,3000,Go to 3000
1000,*,201,Rupee L33,False,0,Branch,30,Always,1100,Go to 1100
1100,*,201,Rupee L33,False,0,Branch,56,All PCs Have Weak?,1300,Go to 1300
1200,*,201,Rupee L33,False,0,Branch,30,Always,2800,Go to 2800
1300,*,201,Rupee L33,False,0,Branch,23,Rating 30%,2600,Go to 2600
1400,*,201,Rupee L33,False,0,Branch,24,Rating 40%,2900,Go to 2900
1500,*,201,Rupee L33,False,0,Branch,25,Rating 50%,2700,Go to 2700
1600,*,201,Rupee L33,False,0,Branch,30,Always,3000,Go to 3000
1700,*,201,Rupee L33,False,0,Branch,17,ECs Alive = 1,2300,Go to 2300
1800,*,201,Rupee L33,False,0,Branch,63,PCs Alive = 2,2100,Go to 2100
1900,*,201,Rupee L33,False,0,Branch,50,Used S-Move?,2100,Go to 2100
2000,*,201,Rupee L33,False,0,Branch,27,Rating 70%,2500,Go to 2500
2100,*,201,Rupee L33,False,0,Branch,26,Rating 60%,3100,Go to 3100
2200,*,201,Rupee L33,False,0,Branch,30,Always,2600,Go to 2600
2300,*,201,Rupee L33,False,0,Branch,23,Rating 30%,2900,Go to 2900
2400,*,201,Rupee L33,False,0,Branch,30,Always,3100,Go to 3100
2500,*,201,Rupee L33,False,1,Action,283,Berserk Rupee,4,PC With Lowest HP
2600,*,201,Rupee L33,False,1,Action,551,Guard,-1,None
2700,*,201,Rupee L33,False,1,Action,500,Increm,11,EC W/O Strengthen
2800,*,201,Rupee L33,False,1,Action,505,Drilnos,-1,None
2900,*,201,Rupee L33,False,1,Action,503,Panika,14,PC W/O Confusion
3000,*,201,Rupee L33,False,1,Action,506,Sacri,12,Nearest PC/EC
3100,*,201,Rupee L33,False,1,Action,525,Pyrum,-1,None
100,*,202,Rupee L40,False,0,Branch,17,ECs Alive = 1,2400,Go to 2400
200,*,202,Rupee L40,False,0,Branch,1,HP < 50%,1800,Go to 1800
300,*,202,Rupee L40,False,0,Branch,38,Any EC HP < 50%,2600,Go to 2600
400,*,202,Rupee L40,False,0,Branch,15,Turn 8,1200,Go to 1200
500,*,202,Rupee L40,False,0,Branch,14,Turn 4,3100,Go to 3100
600,*,202,Rupee L40,False,0,Branch,13,Turn 3,1200,Go to 1200
700,*,202,Rupee L40,False,0,Branch,11,Turn 1,3100,Go to 3100
800,*,202,Rupee L40,False,0,Branch,23,Rating 30%,3300,Go to 3300
900,*,202,Rupee L40,False,0,Branch,24,Rating 40%,3000,Go to 3000
1000,*,202,Rupee L40,False,0,Branch,25,Rating 50%,3600,Go to 3600
1100,*,202,Rupee L40,False,0,Branch,30,Always,1200,Go to 1200
1200,*,202,Rupee L40,False,0,Branch,56,All PCs Have Weak?,1400,Go to 1400
1300,*,202,Rupee L40,False,0,Branch,30,Always,3200,Go to 3200
1400,*,202,Rupee L40,False,0,Branch,23,Rating 30%,3000,Go to 3000
1500,*,202,Rupee L40,False,0,Branch,24,Rating 40%,3300,Go to 3300
1600,*,202,Rupee L40,False,0,Branch,25,Rating 50%,3100,Go to 3100
1700,*,202,Rupee L40,False,0,Branch,30,Always,3600,Go to 3600
1800,*,202,Rupee L40,False,0,Branch,17,ECs Alive = 1,2400,Go to 2400
1900,*,202,Rupee L40,False,0,Branch,63,PCs Alive = 2,2200,Go to 2200
2000,*,202,Rupee L40,False,0,Branch,50,Used S-Move?,2200,Go to 2200
2100,*,202,Rupee L40,False,0,Branch,27,Rating 70%,2900,Go to 2900
2200,*,202,Rupee L40,False,0,Branch,26,Rating 60%,3500,Go to 3500
2300,*,202,Rupee L40,False,0,Branch,30,Always,3000,Go to 3000
2400,*,202,Rupee L40,False,0,Branch,23,Rating 30%,3300,Go to 3300
2500,*,202,Rupee L40,False,0,Branch,30,Always,3500,Go to 3500
2600,*,202,Rupee L40,False,0,Branch,22,Rating 20%,3400,Go to 3400
2700,*,202,Rupee L40,False,0,Branch,25,Rating 50%,3600,Go to 3600
2800,*,202,Rupee L40,False,0,Branch,30,Always,1400,Go to 1400
2900,*,202,Rupee L40,False,1,Action,283,Berserk Rupee,4,PC With Lowest HP
3000,*,202,Rupee L40,False,1,Action,551,Guard,-1,None
3100,*,202,Rupee L40,False,1,Action,500,Increm,11,EC W/O Strengthen
3200,*,202,Rupee L40,False,1,Action,505,Drilnos,-1,None
3300,*,202,Rupee L40,False,1,Action,503,Panika,14,PC W/O Confusion
3400,*,202,Rupee L40,False,1,Action,509,Sacrulen,12,Nearest PC/EC
3500,*,202,Rupee L40,False,1,Action,525,Pyrum,-1,None
3600,*,202,Rupee L40,False,1,Action,507,Sacres,12,Nearest PC/EC
100,*,208,Barta L15,False,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,208,Barta L15,False,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,208,Barta L15,False,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,208,Barta L15,False,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,208,Barta L15,False,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,208,Barta L15,False,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,208,Barta L15,False,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,208,Barta L15,False,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,208,Barta L15,False,0,Branch,30,Always,2800,Go to 2800
1000,*,208,Barta L15,False,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,208,Barta L15,False,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,208,Barta L15,False,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,208,Barta L15,False,0,Branch,30,Always,2900,Go to 2900
1400,*,208,Barta L15,False,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,208,Barta L15,False,0,Branch,30,Always,2900,Go to 2900
1600,*,208,Barta L15,False,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,208,Barta L15,False,0,Branch,30,Always,2800,Go to 2800
1800,*,208,Barta L15,False,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,208,Barta L15,False,0,Branch,30,Always,2700,Go to 2700
2000,*,208,Barta L15,False,0,Branch,30,Always,2700,Go to 2700
2100,*,208,Barta L15,False,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,208,Barta L15,False,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,208,Barta L15,False,0,Branch,30,Always,2400,Go to 2400
2400,*,208,Barta L15,False,1,Action,550,Attack,2,Random PC
2500,*,208,Barta L15,False,1,Action,284,Legendary Fire,2,Random PC
2600,*,208,Barta L15,False,1,Action,287,Sacri Crystal,12,Nearest PC/EC
2700,*,208,Barta L15,False,1,Action,285,Legendary Punch,3,PC With Highest HP
2800,*,208,Barta L15,False,1,Action,286,Legendary Charge,-1,None
2900,*,208,Barta L15,False,1,Action,551,Guard,-1,None
100,*,209,Barta L18,False,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,209,Barta L18,False,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,209,Barta L18,False,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,209,Barta L18,False,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,209,Barta L18,False,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,209,Barta L18,False,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,209,Barta L18,False,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,209,Barta L18,False,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,209,Barta L18,False,0,Branch,30,Always,2800,Go to 2800
1000,*,209,Barta L18,False,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,209,Barta L18,False,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,209,Barta L18,False,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,209,Barta L18,False,0,Branch,30,Always,2900,Go to 2900
1400,*,209,Barta L18,False,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,209,Barta L18,False,0,Branch,30,Always,2900,Go to 2900
1600,*,209,Barta L18,False,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,209,Barta L18,False,0,Branch,30,Always,2800,Go to 2800
1800,*,209,Barta L18,False,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,209,Barta L18,False,0,Branch,30,Always,2700,Go to 2700
2000,*,209,Barta L18,False,0,Branch,30,Always,2700,Go to 2700
2100,*,209,Barta L18,False,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,209,Barta L18,False,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,209,Barta L18,False,0,Branch,30,Always,2400,Go to 2400
2400,*,209,Barta L18,False,1,Action,550,Attack,2,Random PC
2500,*,209,Barta L18,False,1,Action,284,Legendary Fire,2,Random PC
2600,*,209,Barta L18,False,1,Action,287,Sacri Crystal,12,Nearest PC/EC
2700,*,209,Barta L18,False,1,Action,285,Legendary Punch,3,PC With Highest HP
2800,*,209,Barta L18,False,1,Action,286,Legendary Charge,-1,None
2900,*,209,Barta L18,False,1,Action,551,Guard,-1,None
100,*,210,Barta L23,False,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,210,Barta L23,False,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,210,Barta L23,False,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,210,Barta L23,False,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,210,Barta L23,False,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,210,Barta L23,False,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,210,Barta L23,False,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,210,Barta L23,False,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,210,Barta L23,False,0,Branch,30,Always,2800,Go to 2800
1000,*,210,Barta L23,False,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,210,Barta L23,False,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,210,Barta L23,False,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,210,Barta L23,False,0,Branch,30,Always,2900,Go to 2900
1400,*,210,Barta L23,False,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,210,Barta L23,False,0,Branch,30,Always,2900,Go to 2900
1600,*,210,Barta L23,False,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,210,Barta L23,False,0,Branch,30,Always,2800,Go to 2800
1800,*,210,Barta L23,False,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,210,Barta L23,False,0,Branch,30,Always,2700,Go to 2700
2000,*,210,Barta L23,False,0,Branch,30,Always,2700,Go to 2700
2100,*,210,Barta L23,False,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,210,Barta L23,False,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,210,Barta L23,False,0,Branch,30,Always,2400,Go to 2400
2400,*,210,Barta L23,False,1,Action,550,Attack,2,Random PC
2500,*,210,Barta L23,False,1,Action,284,Legendary Fire,2,Random PC
2600,*,210,Barta L23,False,1,Action,287,Sacri Crystal,12,Nearest PC/EC
2700,*,210,Barta L23,False,1,Action,285,Legendary Punch,3,PC With Highest HP
2800,*,210,Barta L23,False,1,Action,286,Legendary Charge,-1,None
2900,*,210,Barta L23,False,1,Action,551,Guard,-1,None
100,*,211,Barta L33,False,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,211,Barta L33,False,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,211,Barta L33,False,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,211,Barta L33,False,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,211,Barta L33,False,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,211,Barta L33,False,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,211,Barta L33,False,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,211,Barta L33,False,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,211,Barta L33,False,0,Branch,30,Always,2800,Go to 2800
1000,*,211,Barta L33,False,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,211,Barta L33,False,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,211,Barta L33,False,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,211,Barta L33,False,0,Branch,30,Always,2900,Go to 2900
1400,*,211,Barta L33,False,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,211,Barta L33,False,0,Branch,30,Always,2900,Go to 2900
1600,*,211,Barta L33,False,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,211,Barta L33,False,0,Branch,30,Always,2800,Go to 2800
1800,*,211,Barta L33,False,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,211,Barta L33,False,0,Branch,30,Always,2700,Go to 2700
2000,*,211,Barta L33,False,0,Branch,30,Always,2700,Go to 2700
2100,*,211,Barta L33,False,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,211,Barta L33,False,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,211,Barta L33,False,0,Branch,30,Always,2400,Go to 2400
2400,*,211,Barta L33,False,1,Action,550,Attack,2,Random PC
2500,*,211,Barta L33,False,1,Action,284,Legendary Fire,2,Random PC
2600,*,211,Barta L33,False,1,Action,287,Sacri Crystal,12,Nearest PC/EC
2700,*,211,Barta L33,False,1,Action,285,Legendary Punch,3,PC With Highest HP
2800,*,211,Barta L33,False,1,Action,286,Legendary Charge,-1,None
2900,*,211,Barta L33,False,1,Action,551,Guard,-1,None
100,*,212,Barta L40,False,0,Branch,17,ECs Alive = 1,2100,Go to 2100
200,*,212,Barta L40,False,0,Branch,67,Used Legendary Charge?,2000,Go to 2000
300,*,212,Barta L40,False,0,Branch,39,Any EC HP < 25%,1800,Go to 1800
400,*,212,Barta L40,False,0,Branch,38,Any EC HP < 50%,1600,Go to 1600
500,*,212,Barta L40,False,0,Branch,2,HP < 25%,1400,Go to 1400
600,*,212,Barta L40,False,0,Branch,1,HP < 50%,1000,Go to 1000
700,*,212,Barta L40,False,0,Branch,25,Rating 50%,2400,Go to 2400
800,*,212,Barta L40,False,0,Branch,24,Rating 40%,2500,Go to 2500
900,*,212,Barta L40,False,0,Branch,30,Always,2800,Go to 2800
1000,*,212,Barta L40,False,0,Branch,24,Rating 40%,2800,Go to 2800
1100,*,212,Barta L40,False,0,Branch,25,Rating 50%,2500,Go to 2500
1200,*,212,Barta L40,False,0,Branch,27,Rating 70%,2400,Go to 2400
1300,*,212,Barta L40,False,0,Branch,30,Always,2900,Go to 2900
1400,*,212,Barta L40,False,0,Branch,24,Rating 40%,2500,Go to 2500
1500,*,212,Barta L40,False,0,Branch,30,Always,2900,Go to 2900
1600,*,212,Barta L40,False,0,Branch,25,Rating 50%,2600,Go to 2600
1700,*,212,Barta L40,False,0,Branch,30,Always,2800,Go to 2800
1800,*,212,Barta L40,False,0,Branch,27,Rating 70%,2600,Go to 2600
1900,*,212,Barta L40,False,0,Branch,30,Always,2700,Go to 2700
2000,*,212,Barta L40,False,0,Branch,30,Always,2700,Go to 2700
2100,*,212,Barta L40,False,0,Branch,25,Rating 50%,2700,Go to 2700
2200,*,212,Barta L40,False,0,Branch,26,Rating 60%,2500,Go to 2500
2300,*,212,Barta L40,False,0,Branch,30,Always,2400,Go to 2400
2400,*,212,Barta L40,False,1,Action,550,Attack,2,Random PC
2500,*,212,Barta L40,False,1,Action,284,Legendary Fire,2,Random PC
2600,*,212,Barta L40,False,1,Action,287,Sacri Crystal,12,Nearest PC/EC
2700,*,212,Barta L40,False,1,Action,285,Legendary Punch,3,PC With Highest HP
2800,*,212,Barta L40,False,1,Action,286,Legendary Charge,-1,None
2900,*,212,Barta L40,False,1,Action,551,Guard,-1,None
100,*,213,Vize L35,False,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,213,Vize L35,False,0,Branch,30,Always,1500,Go to 1500
300,*,213,Vize L35,False,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,213,Vize L35,False,0,Branch,1,HP < 50%,900,Go to 900
500,*,213,Vize L35,False,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,213,Vize L35,False,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,213,Vize L35,False,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,213,Vize L35,False,0,Branch,30,Always,2200,Go to 2200
900,*,213,Vize L35,False,0,Branch,26,Rating 60%,2100,Go to 2100
1000,*,213,Vize L35,False,0,Branch,25,Rating 50%,1700,Go to 1700
1100,*,213,Vize L35,False,0,Branch,30,Always,2200,Go to 2200
1200,*,213,Vize L35,False,0,Branch,26,Rating 60%,1500,Go to 1500
1300,*,213,Vize L35,False,0,Branch,28,Rating 80%,2200,Go to 2200
1400,*,213,Vize L35,False,0,Branch,30,Always,1700,Go to 1700
1500,*,213,Vize L35,False,0,Branch,26,Rating 60%,2400,Go to 2400
1600,*,213,Vize L35,False,0,Branch,30,Always,2000,Go to 2000
1700,*,213,Vize L35,False,0,Branch,26,Rating 60%,2300,Go to 2300
1800,*,213,Vize L35,False,0,Branch,30,Always,1900,Go to 1900
1900,*,213,Vize L35,False,1,Action,550,Attack,2,Random PC
2000,*,213,Vize L35,False,1,Action,288,Cutlass Wrath,2,Random PC
2100,*,213,Vize L35,False,1,Action,289,Revenge,-1,None
2200,*,213,Vize L35,False,1,Action,551,Guard,-1,None
2300,*,213,Vize L35,False,1,Action,550,Attack,23,Aika
2400,*,213,Vize L35,False,1,Action,288,Cutlass Wrath,23,Aika
100,*,214,Vize L38,False,0,Branch,19,SP ≤ 50%,300,Go to 300
200,*,214,Vize L38,False,0,Branch,30,Always,1500,Go to 1500
300,*,214,Vize L38,False,0,Branch,2,HP < 25%,1200,Go to 1200
400,*,214,Vize L38,False,0,Branch,1,HP < 50%,900,Go to 900
500,*,214,Vize L38,False,0,Branch,23,Rating 30%,1700,Go to 1700
600,*,214,Vize L38,False,0,Branch,24,Rating 40%,2100,Go to 2100
700,*,214,Vize L38,False,0,Branch,25,Rating 50%,1500,Go to 1500
800,*,214,Vize L38,False,0,Branch,30,Always,2200,Go to 2200
