Entry ID,[Filter],[Enemy ID],[JP enemy name],[Finalized],Instr. type ID,[Instr. type name],Instr. ID,[Instr. name],Instr. param. ID,[Instr. param. name]
5,*,218,Anita,False,0,Strategy,5,???,7,???
6,*,218,Anita,False,0,Strategy,30,???,8,???
7,*,218,Anita,False,0,Strategy,26,???,22,???
8,*,218,Anita,False,0,Strategy,2,???,17,???
9,*,218,Anita,False,0,Strategy,1,???,14,???
10,*,218,Anita,False,0,Strategy,26,???,20,???
11,*,218,Anita,False,0,Strategy,25,???,22,???
12,*,218,Anita,False,0,Strategy,25,???,21,???
13,*,218,Anita,False,0,Strategy,30,???,24,???
14,*,218,Anita,False,0,Strategy,25,???,20,???
15,*,218,Anita,False,0,Strategy,26,???,21,???
16,*,218,Anita,False,0,Strategy,30,???,24,???
17,*,218,Anita,False,0,Strategy,26,???,21,???
18,*,218,Anita,False,0,Strategy,28,???,24,???
19,*,218,Anita,False,0,Strategy,30,???,20,???
20,*,218,Anita,False,1,Action,550,Attack,2,Random character
21,*,218,Anita,False,1,Action,290,Anita Burst,-1,None
22,*,218,Anita,False,1,Action,291,Anita Shield,-1,None
23,*,218,Anita,False,1,Action,513,Quika,-1,None
24,*,218,Anita,False,1,Action,551,Guard,-1,None
1,*,219,Anita,False,0,Strategy,15,???,23,???
2,*,219,Anita,False,0,Strategy,11,???,23,???
3,*,219,Anita,False,0,Strategy,19,???,5,???
4,*,219,Anita,False,0,Strategy,28,???,21,???
5,*,219,Anita,False,0,Strategy,5,???,7,???
6,*,219,Anita,False,0,Strategy,30,???,8,???
7,*,219,Anita,False,0,Strategy,26,???,22,???
8,*,219,Anita,False,0,Strategy,2,???,17,???
9,*,219,Anita,False,0,Strategy,1,???,14,???
10,*,219,Anita,False,0,Strategy,26,???,20,???
11,*,219,Anita,False,0,Strategy,25,???,22,???
12,*,219,Anita,False,0,Strategy,25,???,21,???
13,*,219,Anita,False,0,Strategy,30,???,24,???
14,*,219,Anita,False,0,Strategy,25,???,20,???
15,*,219,Anita,False,0,Strategy,26,???,21,???
16,*,219,Anita,False,0,Strategy,30,???,24,???
17,*,219,Anita,False,0,Strategy,26,???,21,???
18,*,219,Anita,False,0,Strategy,28,???,24,???
19,*,219,Anita,False,0,Strategy,30,???,20,???
20,*,219,Anita,False,1,Action,550,Attack,2,Random character
21,*,219,Anita,False,1,Action,290,Anita Burst,-1,None
22,*,219,Anita,False,1,Action,291,Anita Shield,-1,None
23,*,219,Anita,False,1,Action,513,Quika,-1,None
24,*,219,Anita,False,1,Action,551,Guard,-1,None
1,*,220,Anita,False,0,Strategy,15,???,23,???
2,*,220,Anita,False,0,Strategy,11,???,23,???
3,*,220,Anita,False,0,Strategy,19,???,5,???
4,*,220,Anita,False,0,Strategy,28,???,21,???
5,*,220,Anita,False,0,Strategy,5,???,7,???
6,*,220,Anita,False,0,Strategy,30,???,8,???
7,*,220,Anita,False,0,Strategy,26,???,22,???
8,*,220,Anita,False,0,Strategy,2,???,17,???
9,*,220,Anita,False,0,Strategy,1,???,14,???
10,*,220,Anita,False,0,Strategy,26,???,20,???
11,*,220,Anita,False,0,Strategy,25,???,22,???
12,*,220,Anita,False,0,Strategy,25,???,21,???
13,*,220,Anita,False,0,Strategy,30,???,24,???
14,*,220,Anita,False,0,Strategy,25,???,20,???
15,*,220,Anita,False,0,Strategy,26,???,21,???
16,*,220,Anita,False,0,Strategy,30,???,24,???
17,*,220,Anita,False,0,Strategy,26,???,21,???
18,*,220,Anita,False,0,Strategy,28,???,24,???
19,*,220,Anita,False,0,Strategy,30,???,20,???
20,*,220,Anita,False,1,Action,550,Attack,2,Random character
21,*,220,Anita,False,1,Action,290,Anita Burst,-1,None
22,*,220,Anita,False,1,Action,291,Anita Shield,-1,None
23,*,220,Anita,False,1,Action,513,Quika,-1,None
24,*,220,Anita,False,1,Action,551,Guard,-1,None
1,*,221,Anita,False,0,Strategy,15,???,23,???
2,*,221,Anita,False,0,Strategy,11,???,23,???
3,*,221,Anita,False,0,Strategy,19,???,5,???
4,*,221,Anita,False,0,Strategy,28,???,21,???
5,*,221,Anita,False,0,Strategy,5,???,7,???
6,*,221,Anita,False,0,Strategy,30,???,8,???
7,*,221,Anita,False,0,Strategy,26,???,22,???
8,*,221,Anita,False,0,Strategy,2,???,17,???
9,*,221,Anita,False,0,Strategy,1,???,14,???
10,*,221,Anita,False,0,Strategy,26,???,20,???
11,*,221,Anita,False,0,Strategy,25,???,22,???
12,*,221,Anita,False,0,Strategy,25,???,21,???
13,*,221,Anita,False,0,Strategy,30,???,24,???
14,*,221,Anita,False,0,Strategy,25,???,20,???
15,*,221,Anita,False,0,Strategy,26,???,21,???
16,*,221,Anita,False,0,Strategy,30,???,24,???
17,*,221,Anita,False,0,Strategy,26,???,21,???
18,*,221,Anita,False,0,Strategy,28,???,24,???
19,*,221,Anita,False,0,Strategy,30,???,20,???
20,*,221,Anita,False,1,Action,550,Attack,2,Random character
21,*,221,Anita,False,1,Action,290,Anita Burst,-1,None
22,*,221,Anita,False,1,Action,291,Anita Shield,-1,None
23,*,221,Anita,False,1,Action,513,Quika,-1,None
24,*,221,Anita,False,1,Action,551,Guard,-1,None
1,*,222,Anita,False,0,Strategy,15,???,23,???
2,*,222,Anita,False,0,Strategy,11,???,23,???
3,*,222,Anita,False,0,Strategy,19,???,5,???
4,*,222,Anita,False,0,Strategy,28,???,21,???
5,*,222,Anita,False,0,Strategy,5,???,7,???
6,*,222,Anita,False,0,Strategy,30,???,8,???
7,*,222,Anita,False,0,Strategy,26,???,22,???
8,*,222,Anita,False,0,Strategy,2,???,17,???
9,*,222,Anita,False,0,Strategy,1,???,14,???
10,*,222,Anita,False,0,Strategy,26,???,20,???
11,*,222,Anita,False,0,Strategy,25,???,22,???
12,*,222,Anita,False,0,Strategy,25,???,21,???
13,*,222,Anita,False,0,Strategy,30,???,24,???
14,*,222,Anita,False,0,Strategy,25,???,20,???
15,*,222,Anita,False,0,Strategy,26,???,21,???
16,*,222,Anita,False,0,Strategy,30,???,24,???
17,*,222,Anita,False,0,Strategy,26,???,21,???
18,*,222,Anita,False,0,Strategy,28,???,24,???
19,*,222,Anita,False,0,Strategy,30,???,20,???
20,*,222,Anita,False,1,Action,550,Attack,2,Random character
21,*,222,Anita,False,1,Action,290,Anita Burst,-1,None
22,*,222,Anita,False,1,Action,291,Anita Shield,-1,None
23,*,222,Anita,False,1,Action,513,Quika,-1,None
24,*,222,Anita,False,1,Action,551,Guard,-1,None
1,*,223,Faina,False,0,Strategy,2,???,17,???
2,*,223,Faina,False,0,Strategy,39,???,24,???
3,*,223,Faina,False,0,Strategy,19,???,6,???
4,*,223,Faina,False,0,Strategy,27,???,34,???
5,*,223,Faina,False,0,Strategy,30,???,35,???
6,*,223,Faina,False,0,Strategy,15,???,28,???
7,*,223,Faina,False,0,Strategy,14,???,30,???
8,*,223,Faina,False,0,Strategy,13,???,32,???
9,*,223,Faina,False,0,Strategy,12,???,28,???
10,*,223,Faina,False,0,Strategy,11,???,30,???
11,*,223,Faina,False,0,Strategy,38,???,21,???
12,*,223,Faina,False,0,Strategy,1,???,15,???
13,*,223,Faina,False,0,Strategy,26,???,34,???
14,*,223,Faina,False,0,Strategy,30,???,35,???
15,*,223,Faina,False,0,Strategy,25,???,35,???
16,*,223,Faina,False,0,Strategy,30,???,33,???
17,*,223,Faina,False,0,Strategy,27,???,33,???
18,*,223,Faina,False,0,Strategy,24,???,32,???
19,*,223,Faina,False,0,Strategy,26,???,35,???
20,*,223,Faina,False,0,Strategy,30,???,34,???
21,*,223,Faina,False,0,Strategy,24,???,33,???
22,*,223,Faina,False,0,Strategy,25,???,35,???
23,*,223,Faina,False,0,Strategy,30,???,34,???
24,*,223,Faina,False,0,Strategy,25,???,33,???
25,*,223,Faina,False,0,Strategy,24,???,35,???
26,*,223,Faina,False,0,Strategy,27,???,32,???
27,*,223,Faina,False,0,Strategy,30,???,34,???
28,*,223,Faina,False,0,Strategy,56,???,13,???
29,*,223,Faina,False,0,Strategy,30,???,31,???
30,*,223,Faina,False,1,Action,501,Incremus,-1,None
31,*,223,Faina,False,1,Action,505,Drilnos,-1,None
32,*,223,Faina,False,1,Action,502,Sylenis,-1,None
33,*,223,Faina,False,1,Action,508,Sacrum,-1,None
34,*,223,Faina,False,1,Action,530,Pyrulen,-1,None
35,*,223,Faina,False,1,Action,511,Noxus,-1,None
1,*,224,Faina,False,0,Strategy,2,???,17,???
2,*,224,Faina,False,0,Strategy,39,???,24,???
3,*,224,Faina,False,0,Strategy,19,???,6,???
4,*,224,Faina,False,0,Strategy,27,???,34,???
5,*,224,Faina,False,0,Strategy,30,???,35,???
6,*,224,Faina,False,0,Strategy,15,???,28,???
7,*,224,Faina,False,0,Strategy,14,???,30,???
8,*,224,Faina,False,0,Strategy,13,???,32,???
9,*,224,Faina,False,0,Strategy,12,???,28,???
10,*,224,Faina,False,0,Strategy,11,???,30,???
11,*,224,Faina,False,0,Strategy,38,???,21,???
12,*,224,Faina,False,0,Strategy,1,???,15,???
13,*,224,Faina,False,0,Strategy,26,???,34,???
14,*,224,Faina,False,0,Strategy,30,???,35,???
15,*,224,Faina,False,0,Strategy,25,???,35,???
16,*,224,Faina,False,0,Strategy,30,???,33,???
17,*,224,Faina,False,0,Strategy,27,???,33,???
18,*,224,Faina,False,0,Strategy,24,???,32,???
19,*,224,Faina,False,0,Strategy,26,???,35,???
20,*,224,Faina,False,0,Strategy,30,???,34,???
21,*,224,Faina,False,0,Strategy,24,???,33,???
22,*,224,Faina,False,0,Strategy,25,???,35,???
23,*,224,Faina,False,0,Strategy,30,???,34,???
24,*,224,Faina,False,0,Strategy,25,???,33,???
25,*,224,Faina,False,0,Strategy,24,???,35,???
26,*,224,Faina,False,0,Strategy,27,???,32,???
27,*,224,Faina,False,0,Strategy,30,???,34,???
28,*,224,Faina,False,0,Strategy,56,???,13,???
29,*,224,Faina,False,0,Strategy,30,???,31,???
30,*,224,Faina,False,1,Action,501,Incremus,-1,None
31,*,224,Faina,False,1,Action,505,Drilnos,-1,None
32,*,224,Faina,False,1,Action,502,Sylenis,-1,None
33,*,224,Faina,False,1,Action,508,Sacrum,-1,None
34,*,224,Faina,False,1,Action,530,Pyrulen,-1,None
35,*,224,Faina,False,1,Action,511,Noxus,-1,None
1,*,225,Faina,False,0,Strategy,2,???,17,???
2,*,225,Faina,False,0,Strategy,39,???,24,???
3,*,225,Faina,False,0,Strategy,19,???,6,???
4,*,225,Faina,False,0,Strategy,27,???,34,???
5,*,225,Faina,False,0,Strategy,30,???,35,???
6,*,225,Faina,False,0,Strategy,15,???,28,???
7,*,225,Faina,False,0,Strategy,14,???,30,???
8,*,225,Faina,False,0,Strategy,13,???,32,???
9,*,225,Faina,False,0,Strategy,12,???,28,???
10,*,225,Faina,False,0,Strategy,11,???,30,???
11,*,225,Faina,False,0,Strategy,38,???,21,???
12,*,225,Faina,False,0,Strategy,1,???,15,???
13,*,225,Faina,False,0,Strategy,26,???,34,???
14,*,225,Faina,False,0,Strategy,30,???,35,???
15,*,225,Faina,False,0,Strategy,25,???,35,???
16,*,225,Faina,False,0,Strategy,30,???,33,???
17,*,225,Faina,False,0,Strategy,27,???,33,???
18,*,225,Faina,False,0,Strategy,24,???,32,???
19,*,225,Faina,False,0,Strategy,26,???,35,???
20,*,225,Faina,False,0,Strategy,30,???,34,???
21,*,225,Faina,False,0,Strategy,24,???,33,???
22,*,225,Faina,False,0,Strategy,25,???,35,???
23,*,225,Faina,False,0,Strategy,30,???,34,???
24,*,225,Faina,False,0,Strategy,25,???,33,???
25,*,225,Faina,False,0,Strategy,24,???,35,???
26,*,225,Faina,False,0,Strategy,27,???,32,???
27,*,225,Faina,False,0,Strategy,30,???,34,???
28,*,225,Faina,False,0,Strategy,56,???,13,???
29,*,225,Faina,False,0,Strategy,30,???,31,???
30,*,225,Faina,False,1,Action,501,Incremus,-1,None
31,*,225,Faina,False,1,Action,505,Drilnos,-1,None
32,*,225,Faina,False,1,Action,502,Sylenis,-1,None
33,*,225,Faina,False,1,Action,508,Sacrum,-1,None
34,*,225,Faina,False,1,Action,530,Pyrulen,-1,None
35,*,225,Faina,False,1,Action,511,Noxus,-1,None
1,*,226,Faina,False,0,Strategy,2,???,17,???
2,*,226,Faina,False,0,Strategy,39,???,24,???
3,*,226,Faina,False,0,Strategy,19,???,6,???
4,*,226,Faina,False,0,Strategy,27,???,34,???
5,*,226,Faina,False,0,Strategy,30,???,35,???
6,*,226,Faina,False,0,Strategy,15,???,28,???
7,*,226,Faina,False,0,Strategy,14,???,30,???
8,*,226,Faina,False,0,Strategy,13,???,32,???
9,*,226,Faina,False,0,Strategy,12,???,28,???
10,*,226,Faina,False,0,Strategy,11,???,30,???
11,*,226,Faina,False,0,Strategy,38,???,21,???
12,*,226,Faina,False,0,Strategy,1,???,15,???
13,*,226,Faina,False,0,Strategy,26,???,34,???
14,*,226,Faina,False,0,Strategy,30,???,35,???
15,*,226,Faina,False,0,Strategy,25,???,35,???
16,*,226,Faina,False,0,Strategy,30,???,33,???
17,*,226,Faina,False,0,Strategy,27,???,33,???
18,*,226,Faina,False,0,Strategy,24,???,32,???
19,*,226,Faina,False,0,Strategy,26,???,35,???
20,*,226,Faina,False,0,Strategy,30,???,34,???
21,*,226,Faina,False,0,Strategy,24,???,33,???
22,*,226,Faina,False,0,Strategy,25,???,35,???
23,*,226,Faina,False,0,Strategy,30,???,34,???
24,*,226,Faina,False,0,Strategy,25,???,33,???
25,*,226,Faina,False,0,Strategy,24,???,35,???
26,*,226,Faina,False,0,Strategy,27,???,32,???
27,*,226,Faina,False,0,Strategy,30,???,34,???
28,*,226,Faina,False,0,Strategy,56,???,13,???
29,*,226,Faina,False,0,Strategy,30,???,31,???
30,*,226,Faina,False,1,Action,501,Incremus,-1,None
31,*,226,Faina,False,1,Action,505,Drilnos,-1,None
32,*,226,Faina,False,1,Action,502,Sylenis,-1,None
33,*,226,Faina,False,1,Action,508,Sacrum,-1,None
34,*,226,Faina,False,1,Action,530,Pyrulen,-1,None
35,*,226,Faina,False,1,Action,511,Noxus,-1,None
1,*,227,Faina,False,0,Strategy,2,???,17,???
2,*,227,Faina,False,0,Strategy,39,???,24,???
3,*,227,Faina,False,0,Strategy,19,???,6,???
4,*,227,Faina,False,0,Strategy,27,???,34,???
5,*,227,Faina,False,0,Strategy,30,???,35,???
6,*,227,Faina,False,0,Strategy,15,???,28,???
7,*,227,Faina,False,0,Strategy,14,???,30,???
8,*,227,Faina,False,0,Strategy,13,???,32,???
9,*,227,Faina,False,0,Strategy,12,???,28,???
10,*,227,Faina,False,0,Strategy,11,???,30,???
11,*,227,Faina,False,0,Strategy,38,???,21,???
12,*,227,Faina,False,0,Strategy,1,???,15,???
13,*,227,Faina,False,0,Strategy,26,???,34,???
14,*,227,Faina,False,0,Strategy,30,???,35,???
15,*,227,Faina,False,0,Strategy,25,???,35,???
16,*,227,Faina,False,0,Strategy,30,???,33,???
17,*,227,Faina,False,0,Strategy,27,???,33,???
18,*,227,Faina,False,0,Strategy,24,???,32,???
19,*,227,Faina,False,0,Strategy,26,???,35,???
20,*,227,Faina,False,0,Strategy,30,???,34,???
21,*,227,Faina,False,0,Strategy,24,???,33,???
22,*,227,Faina,False,0,Strategy,25,???,35,???
23,*,227,Faina,False,0,Strategy,30,???,34,???
24,*,227,Faina,False,0,Strategy,25,???,33,???
25,*,227,Faina,False,0,Strategy,24,???,35,???
26,*,227,Faina,False,0,Strategy,27,???,32,???
27,*,227,Faina,False,0,Strategy,30,???,34,???
28,*,227,Faina,False,0,Strategy,56,???,13,???
29,*,227,Faina,False,0,Strategy,30,???,31,???
30,*,227,Faina,False,1,Action,501,Incremus,-1,None
31,*,227,Faina,False,1,Action,505,Drilnos,-1,None
32,*,227,Faina,False,1,Action,502,Sylenis,-1,None
33,*,227,Faina,False,1,Action,508,Sacrum,-1,None
34,*,227,Faina,False,1,Action,530,Pyrulen,-1,None
35,*,227,Faina,False,1,Action,511,Noxus,-1,None
1,*,228,Lord Bane,False,0,Strategy,11,???,53,???
2,*,228,Lord Bane,False,0,Strategy,12,???,55,???
3,*,228,Lord Bane,False,0,Strategy,13,???,45,???
4,*,228,Lord Bane,False,0,Strategy,2,???,14,???
5,*,228,Lord Bane,False,0,Strategy,17,???,45,???
6,*,228,Lord Bane,False,0,Strategy,58,???,22,???
7,*,228,Lord Bane,False,0,Strategy,57,???,30,???
8,*,228,Lord Bane,False,0,Strategy,59,???,24,???
9,*,228,Lord Bane,False,0,Strategy,1,???,17,???
10,*,228,Lord Bane,False,0,Strategy,24,???,51,???
11,*,228,Lord Bane,False,0,Strategy,24,???,53,???
12,*,228,Lord Bane,False,0,Strategy,26,???,40,???
13,*,228,Lord Bane,False,0,Strategy,30,???,33,???
14,*,228,Lord Bane,False,0,Strategy,24,???,36,???
15,*,228,Lord Bane,False,0,Strategy,26,???,53,???
16,*,228,Lord Bane,False,0,Strategy,30,???,51,???
17,*,228,Lord Bane,False,0,Strategy,23,???,53,???
18,*,228,Lord Bane,False,0,Strategy,24,???,33,???
19,*,228,Lord Bane,False,0,Strategy,25,???,40,???
20,*,228,Lord Bane,False,0,Strategy,25,???,51,???
21,*,228,Lord Bane,False,0,Strategy,30,???,57,???
22,*,228,Lord Bane,False,0,Strategy,59,???,26,???
23,*,228,Lord Bane,False,0,Strategy,57,???,27,???
24,*,228,Lord Bane,False,0,Strategy,23,???,54,???
25,*,228,Lord Bane,False,0,Strategy,30,???,17,???
26,*,228,Lord Bane,False,0,Strategy,57,???,29,???
27,*,228,Lord Bane,False,0,Strategy,24,???,54,???
28,*,228,Lord Bane,False,0,Strategy,30,???,10,???
29,*,228,Lord Bane,False,0,Strategy,30,???,54,???
30,*,228,Lord Bane,False,0,Strategy,59,???,27,???
31,*,228,Lord Bane,False,0,Strategy,23,???,54,???
32,*,228,Lord Bane,False,0,Strategy,30,???,14,???
33,*,228,Lord Bane,False,0,Strategy,54,???,45,???
34,*,228,Lord Bane,False,0,Strategy,25,???,36,???
35,*,228,Lord Bane,False,0,Strategy,30,???,40,???
36,*,228,Lord Bane,False,0,Strategy,61,???,55,???
37,*,228,Lord Bane,False,0,Strategy,26,???,57,???
38,*,228,Lord Bane,False,0,Strategy,27,???,51,???
39,*,228,Lord Bane,False,0,Strategy,30,???,53,???
40,*,228,Lord Bane,False,0,Strategy,56,???,42,???
41,*,228,Lord Bane,False,0,Strategy,30,???,56,???
42,*,228,Lord Bane,False,0,Strategy,26,???,57,???
43,*,228,Lord Bane,False,0,Strategy,28,???,51,???
44,*,228,Lord Bane,False,0,Strategy,30,???,53,???
45,*,228,Lord Bane,False,0,Strategy,69,???,52,???
46,*,228,Lord Bane,False,0,Strategy,23,???,53,???
47,*,228,Lord Bane,False,0,Strategy,23,???,54,???
48,*,228,Lord Bane,False,0,Strategy,24,???,51,???
49,*,228,Lord Bane,False,0,Strategy,27,???,40,???
50,*,228,Lord Bane,False,0,Strategy,30,???,57,???
51,*,228,Lord Bane,False,1,Action,550,Attack,2,Random character
52,*,228,Lord Bane,False,1,Action,292,Pipes of Doom,-1,None
53,*,228,Lord Bane,False,1,Action,293,Explosive Powder,-1,None
54,*,228,Lord Bane,False,1,Action,294,Magic Lamp,-1,None
55,*,228,Lord Bane,False,1,Action,295,Medicine Box,-1,None
56,*,228,Lord Bane,False,1,Action,296,Vase of Echos,-1,None
57,*,228,Lord Bane,False,1,Action,551,Guard,-1,None
1,*,229,Lord Bane,False,0,Strategy,11,???,53,???
2,*,229,Lord Bane,False,0,Strategy,12,???,55,???
3,*,229,Lord Bane,False,0,Strategy,13,???,45,???
4,*,229,Lord Bane,False,0,Strategy,2,???,14,???
5,*,229,Lord Bane,False,0,Strategy,17,???,45,???
6,*,229,Lord Bane,False,0,Strategy,58,???,22,???
7,*,229,Lord Bane,False,0,Strategy,57,???,30,???
8,*,229,Lord Bane,False,0,Strategy,59,???,24,???
9,*,229,Lord Bane,False,0,Strategy,1,???,17,???
10,*,229,Lord Bane,False,0,Strategy,24,???,51,???
11,*,229,Lord Bane,False,0,Strategy,24,???,53,???
12,*,229,Lord Bane,False,0,Strategy,26,???,40,???
13,*,229,Lord Bane,False,0,Strategy,30,???,33,???
14,*,229,Lord Bane,False,0,Strategy,24,???,36,???
15,*,229,Lord Bane,False,0,Strategy,26,???,53,???
16,*,229,Lord Bane,False,0,Strategy,30,???,51,???
17,*,229,Lord Bane,False,0,Strategy,23,???,53,???
18,*,229,Lord Bane,False,0,Strategy,24,???,33,???
19,*,229,Lord Bane,False,0,Strategy,25,???,40,???
20,*,229,Lord Bane,False,0,Strategy,25,???,51,???
21,*,229,Lord Bane,False,0,Strategy,30,???,57,???
22,*,229,Lord Bane,False,0,Strategy,59,???,26,???
23,*,229,Lord Bane,False,0,Strategy,57,???,27,???
24,*,229,Lord Bane,False,0,Strategy,23,???,54,???
25,*,229,Lord Bane,False,0,Strategy,30,???,17,???
26,*,229,Lord Bane,False,0,Strategy,57,???,29,???
27,*,229,Lord Bane,False,0,Strategy,24,???,54,???
28,*,229,Lord Bane,False,0,Strategy,30,???,10,???
29,*,229,Lord Bane,False,0,Strategy,30,???,54,???
30,*,229,Lord Bane,False,0,Strategy,59,???,27,???
31,*,229,Lord Bane,False,0,Strategy,23,???,54,???
32,*,229,Lord Bane,False,0,Strategy,30,???,14,???
33,*,229,Lord Bane,False,0,Strategy,54,???,45,???
34,*,229,Lord Bane,False,0,Strategy,25,???,36,???
35,*,229,Lord Bane,False,0,Strategy,30,???,40,???
36,*,229,Lord Bane,False,0,Strategy,61,???,55,???
37,*,229,Lord Bane,False,0,Strategy,26,???,57,???
38,*,229,Lord Bane,False,0,Strategy,27,???,51,???
39,*,229,Lord Bane,False,0,Strategy,30,???,53,???
40,*,229,Lord Bane,False,0,Strategy,56,???,42,???
41,*,229,Lord Bane,False,0,Strategy,30,???,56,???
42,*,229,Lord Bane,False,0,Strategy,26,???,57,???
43,*,229,Lord Bane,False,0,Strategy,28,???,51,???
44,*,229,Lord Bane,False,0,Strategy,30,???,53,???
45,*,229,Lord Bane,False,0,Strategy,69,???,52,???
46,*,229,Lord Bane,False,0,Strategy,23,???,53,???
47,*,229,Lord Bane,False,0,Strategy,23,???,54,???
48,*,229,Lord Bane,False,0,Strategy,24,???,51,???
49,*,229,Lord Bane,False,0,Strategy,27,???,40,???
50,*,229,Lord Bane,False,0,Strategy,30,???,57,???
51,*,229,Lord Bane,False,1,Action,550,Attack,2,Random character
52,*,229,Lord Bane,False,1,Action,292,Pipes of Doom,-1,None
53,*,229,Lord Bane,False,1,Action,293,Explosive Powder,-1,None
54,*,229,Lord Bane,False,1,Action,294,Magic Lamp,-1,None
55,*,229,Lord Bane,False,1,Action,295,Medicine Box,-1,None
56,*,229,Lord Bane,False,1,Action,296,Vase of Echos,-1,None
57,*,229,Lord Bane,False,1,Action,551,Guard,-1,None
1,*,230,Lord Bane,False,0,Strategy,11,???,53,???
2,*,230,Lord Bane,False,0,Strategy,12,???,55,???
3,*,230,Lord Bane,False,0,Strategy,13,???,45,???
4,*,230,Lord Bane,False,0,Strategy,2,???,14,???
5,*,230,Lord Bane,False,0,Strategy,17,???,45,???
6,*,230,Lord Bane,False,0,Strategy,58,???,22,???
7,*,230,Lord Bane,False,0,Strategy,57,???,30,???
8,*,230,Lord Bane,False,0,Strategy,59,???,24,???
9,*,230,Lord Bane,False,0,Strategy,1,???,17,???
10,*,230,Lord Bane,False,0,Strategy,24,???,51,???
11,*,230,Lord Bane,False,0,Strategy,24,???,53,???
12,*,230,Lord Bane,False,0,Strategy,26,???,40,???
13,*,230,Lord Bane,False,0,Strategy,30,???,33,???
14,*,230,Lord Bane,False,0,Strategy,24,???,36,???
15,*,230,Lord Bane,False,0,Strategy,26,???,53,???
16,*,230,Lord Bane,False,0,Strategy,30,???,51,???
17,*,230,Lord Bane,False,0,Strategy,23,???,53,???
18,*,230,Lord Bane,False,0,Strategy,24,???,33,???
19,*,230,Lord Bane,False,0,Strategy,25,???,40,???
20,*,230,Lord Bane,False,0,Strategy,25,???,51,???
21,*,230,Lord Bane,False,0,Strategy,30,???,57,???
22,*,230,Lord Bane,False,0,Strategy,59,???,26,???
23,*,230,Lord Bane,False,0,Strategy,57,???,27,???
24,*,230,Lord Bane,False,0,Strategy,23,???,54,???
25,*,230,Lord Bane,False,0,Strategy,30,???,17,???
26,*,230,Lord Bane,False,0,Strategy,57,???,29,???
27,*,230,Lord Bane,False,0,Strategy,24,???,54,???
28,*,230,Lord Bane,False,0,Strategy,30,???,10,???
29,*,230,Lord Bane,False,0,Strategy,30,???,54,???
30,*,230,Lord Bane,False,0,Strategy,59,???,27,???
31,*,230,Lord Bane,False,0,Strategy,23,???,54,???
32,*,230,Lord Bane,False,0,Strategy,30,???,14,???
33,*,230,Lord Bane,False,0,Strategy,54,???,45,???
34,*,230,Lord Bane,False,0,Strategy,25,???,36,???
35,*,230,Lord Bane,False,0,Strategy,30,???,40,???
36,*,230,Lord Bane,False,0,Strategy,61,???,55,???
37,*,230,Lord Bane,False,0,Strategy,26,???,57,???
38,*,230,Lord Bane,False,0,Strategy,27,???,51,???
39,*,230,Lord Bane,False,0,Strategy,30,???,53,???
40,*,230,Lord Bane,False,0,Strategy,56,???,42,???
41,*,230,Lord Bane,False,0,Strategy,30,???,56,???
42,*,230,Lord Bane,False,0,Strategy,26,???,57,???
43,*,230,Lord Bane,False,0,Strategy,28,???,51,???
44,*,230,Lord Bane,False,0,Strategy,30,???,53,???
45,*,230,Lord Bane,False,0,Strategy,69,???,52,???
46,*,230,Lord Bane,False,0,Strategy,23,???,53,???
47,*,230,Lord Bane,False,0,Strategy,23,???,54,???
48,*,230,Lord Bane,False,0,Strategy,24,???,51,???
49,*,230,Lord Bane,False,0,Strategy,27,???,40,???
50,*,230,Lord Bane,False,0,Strategy,30,???,57,???
51,*,230,Lord Bane,False,1,Action,550,Attack,2,Random character
52,*,230,Lord Bane,False,1,Action,292,Pipes of Doom,-1,None
53,*,230,Lord Bane,False,1,Action,293,Explosive Powder,-1,None
54,*,230,Lord Bane,False,1,Action,294,Magic Lamp,-1,None
55,*,230,Lord Bane,False,1,Action,295,Medicine Box,-1,None
56,*,230,Lord Bane,False,1,Action,296,Vase of Echos,-1,None
57,*,230,Lord Bane,False,1,Action,551,Guard,-1,None
1,*,231,Lord Bane,False,0,Strategy,11,???,53,???
2,*,231,Lord Bane,False,0,Strategy,12,???,55,???
3,*,231,Lord Bane,False,0,Strategy,13,???,45,???
4,*,231,Lord Bane,False,0,Strategy,2,???,14,???
5,*,231,Lord Bane,False,0,Strategy,17,???,45,???
6,*,231,Lord Bane,False,0,Strategy,58,???,22,???
7,*,231,Lord Bane,False,0,Strategy,57,???,30,???
8,*,231,Lord Bane,False,0,Strategy,59,???,24,???
9,*,231,Lord Bane,False,0,Strategy,1,???,17,???
10,*,231,Lord Bane,False,0,Strategy,24,???,51,???
11,*,231,Lord Bane,False,0,Strategy,24,???,53,???
12,*,231,Lord Bane,False,0,Strategy,26,???,40,???
13,*,231,Lord Bane,False,0,Strategy,30,???,33,???
14,*,231,Lord Bane,False,0,Strategy,24,???,36,???
15,*,231,Lord Bane,False,0,Strategy,26,???,53,???
16,*,231,Lord Bane,False,0,Strategy,30,???,51,???
17,*,231,Lord Bane,False,0,Strategy,23,???,53,???
18,*,231,Lord Bane,False,0,Strategy,24,???,33,???
19,*,231,Lord Bane,False,0,Strategy,25,???,40,???
20,*,231,Lord Bane,False,0,Strategy,25,???,51,???
21,*,231,Lord Bane,False,0,Strategy,30,???,57,???
22,*,231,Lord Bane,False,0,Strategy,59,???,26,???
23,*,231,Lord Bane,False,0,Strategy,57,???,27,???
