Entry ID,[Filter],Initiative,Magic EXP,EC1 ID,[EC1 JP Name],[EC1 US Name],EC2 ID,[EC2 JP Name],[EC2 US Name],EC3 ID,[EC3 JP Name],[EC3 US Name],EC4 ID,[EC4 JP Name],[EC4 US Name],EC5 ID,[EC5 JP Name],[EC5 US Name],EC6 ID,[EC6 JP Name],[EC6 US Name],EC7 ID,[EC7 JP Name],[EC7 US Name],EC8 ID,[EC8 JP Name],[EC8 US Name]
10,a122a_ep.enp,132,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None
11,a122a_ep.enp,117,3,31,Tsurak,Tsurak,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a122a_ep.enp,117,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None,255,None,None
13,a122a_ep.enp,117,3,31,Tsurak,Tsurak,31,Tsurak,Tsurak,31,Tsurak,Tsurak,61,Delzool,Delzool,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None
14,a122a_ep.enp,117,3,16,Florast,Florast,16,Florast,Florast,45,Flyst,Flyst,45,Flyst,Flyst,255,None,None,255,None,None,255,None,None,255,None,None
15,a122a_ep.enp,117,3,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,255,None,None,255,None,None
16,a122a_ep.enp,117,3,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst
17,a122a_ep.enp,127,3,16,Florast,Florast,16,Florast,Florast,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None,255,None,None
18,a122a_ep.enp,127,3,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None,255,None,None
19,a122a_ep.enp,127,3,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None
20,a122a_ep.enp,117,3,16,Florast,Florast,16,Florast,Florast,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
21,a122a_ep.enp,117,3,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None
22,a122a_ep.enp,117,3,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,16,Florast,Florast,61,Delzool,Delzool,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None
23,a122a_ep.enp,127,3,45,Flyst,Flyst,45,Flyst,Flyst,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None,255,None,None
24,a122a_ep.enp,127,3,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None,255,None,None
25,a122a_ep.enp,127,3,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,255,None,None,255,None,None
26,a122a_ep.enp,117,3,45,Flyst,Flyst,45,Flyst,Flyst,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a122a_ep.enp,117,3,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None
28,a122a_ep.enp,117,3,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,45,Flyst,Flyst,61,Delzool,Delzool,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None
29,a122a_ep.enp,127,3,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None,255,None,None
30,a122a_ep.enp,127,3,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,61,Delzool,Delzool,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None
31,a122a_ep.enp,127,3,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,49,Flat Fiend,Flat Fiend,61,Delzool,Delzool,61,Delzool,Delzool,255,None,None,255,None,None,255,None,None
0,a123b_ep.enp,152,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None
1,a123b_ep.enp,147,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None
2,a123b_ep.enp,157,3,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a123b_ep.enp,152,3,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
4,a123b_ep.enp,147,3,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,255,None,None,255,None,None
5,a123b_ep.enp,147,3,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,255,None,None
6,a123b_ep.enp,147,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a123b_ep.enp,142,3,74,Forst Worm,Frost Worm,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a123b_ep.enp,142,3,74,Forst Worm,Frost Worm,74,Forst Worm,Frost Worm,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a123b_ep.enp,137,3,81,Dolthstra,Dolthstra,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a123b_ep.enp,152,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
11,a123b_ep.enp,147,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None
12,a123b_ep.enp,147,3,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,89,Arclooper,Arclooper,255,None,None
13,a123b_ep.enp,152,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None
14,a123b_ep.enp,147,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None
15,a123b_ep.enp,147,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None
16,a123b_ep.enp,142,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None
17,a123b_ep.enp,152,3,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a123b_ep.enp,147,3,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None
19,a123b_ep.enp,147,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
20,a123b_ep.enp,142,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None
21,a123b_ep.enp,152,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
22,a123b_ep.enp,142,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None
23,a123b_ep.enp,147,3,74,Forst Worm,Frost Worm,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a123b_ep.enp,147,3,74,Forst Worm,Frost Worm,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None
25,a123b_ep.enp,147,3,74,Forst Worm,Frost Worm,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
26,a123b_ep.enp,147,3,74,Forst Worm,Frost Worm,74,Forst Worm,Frost Worm,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a123b_ep.enp,142,3,74,Forst Worm,Frost Worm,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,255,None,None,255,None,None,255,None,None
28,a123b_ep.enp,142,3,74,Forst Worm,Frost Worm,66,Cerosik,Cerosik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a123b_ep.enp,142,3,81,Dolthstra,Dolthstra,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a123b_ep.enp,142,3,81,Dolthstra,Dolthstra,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a123b_ep.enp,137,3,81,Dolthstra,Dolthstra,66,Cerosik,Cerosik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a123d_ep.enp,152,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None
1,a123d_ep.enp,147,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None
2,a123d_ep.enp,157,3,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a123d_ep.enp,152,3,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
4,a123d_ep.enp,147,3,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,255,None,None,255,None,None
5,a123d_ep.enp,147,3,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,255,None,None
6,a123d_ep.enp,147,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a123d_ep.enp,142,3,74,Forst Worm,Frost Worm,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a123d_ep.enp,142,3,74,Forst Worm,Frost Worm,74,Forst Worm,Frost Worm,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a123d_ep.enp,137,3,81,Dolthstra,Dolthstra,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a123d_ep.enp,152,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
11,a123d_ep.enp,147,3,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None
12,a123d_ep.enp,147,3,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,89,Arclooper,Arclooper,255,None,None
13,a123d_ep.enp,152,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None
14,a123d_ep.enp,147,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None
15,a123d_ep.enp,147,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None
16,a123d_ep.enp,142,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None
17,a123d_ep.enp,152,3,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a123d_ep.enp,147,3,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None
19,a123d_ep.enp,147,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
20,a123d_ep.enp,142,3,66,Cerosik,Cerosik,66,Cerosik,Cerosik,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None
21,a123d_ep.enp,152,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
22,a123d_ep.enp,142,3,66,Cerosik,Cerosik,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None
23,a123d_ep.enp,147,3,74,Forst Worm,Frost Worm,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a123d_ep.enp,147,3,74,Forst Worm,Frost Worm,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None
25,a123d_ep.enp,147,3,74,Forst Worm,Frost Worm,89,Arclooper,Arclooper,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None
26,a123d_ep.enp,147,3,74,Forst Worm,Frost Worm,74,Forst Worm,Frost Worm,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
27,a123d_ep.enp,142,3,74,Forst Worm,Frost Worm,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,68,Valgand,Valgand,255,None,None,255,None,None,255,None,None
28,a123d_ep.enp,142,3,74,Forst Worm,Frost Worm,66,Cerosik,Cerosik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
29,a123d_ep.enp,142,3,81,Dolthstra,Dolthstra,84,Kilite,Kilite,84,Kilite,Kilite,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a123d_ep.enp,142,3,81,Dolthstra,Dolthstra,89,Arclooper,Arclooper,89,Arclooper,Arclooper,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a123d_ep.enp,137,3,81,Dolthstra,Dolthstra,66,Cerosik,Cerosik,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a125a_ep.enp,146,3,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a125a_ep.enp,141,3,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None
2,a125a_ep.enp,151,3,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None,255,None,None,255,None,None
3,a125a_ep.enp,151,3,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None
4,a125a_ep.enp,156,3,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a125a_ep.enp,156,3,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,255,None,None,255,None,None,255,None,None,255,None,None
6,a125a_ep.enp,146,3,65,Shrilp,Shrilp,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a125a_ep.enp,146,3,65,Shrilp,Shrilp,65,Shrilp,Shrilp,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
8,a125a_ep.enp,141,3,67,Carnilak,Carnilak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a125a_ep.enp,141,3,67,Carnilak,Carnilak,67,Carnilak,Carnilak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a125a_ep.enp,151,3,82,Dracolurg,Dracolurg,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a125a_ep.enp,151,3,53,Nairad,Nairad,53,Nairad,Nairad,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None,255,None,None
12,a125a_ep.enp,151,3,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None
13,a125a_ep.enp,156,3,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None,255,None,None
14,a125a_ep.enp,156,3,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None
15,a125a_ep.enp,156,3,98,Stalk Fiend,Stalk Fiend,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None,255,None,None
16,a125a_ep.enp,156,3,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None
17,a125a_ep.enp,146,3,65,Shrilp,Shrilp,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a125a_ep.enp,146,3,65,Shrilp,Shrilp,65,Shrilp,Shrilp,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None,255,None,None
19,a125a_ep.enp,146,3,65,Shrilp,Shrilp,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None,255,None,None,255,None,None
20,a125a_ep.enp,146,3,65,Shrilp,Shrilp,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None
21,a125a_ep.enp,151,3,65,Shrilp,Shrilp,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a125a_ep.enp,151,3,65,Shrilp,Shrilp,65,Shrilp,Shrilp,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,255,None,None,255,None,None,255,None,None,255,None,None
23,a125a_ep.enp,146,3,67,Carnilak,Carnilak,53,Nairad,Nairad,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None,255,None,None
24,a125a_ep.enp,146,3,67,Carnilak,Carnilak,67,Carnilak,Carnilak,53,Nairad,Nairad,53,Nairad,Nairad,255,None,None,255,None,None,255,None,None,255,None,None
25,a125a_ep.enp,146,3,67,Carnilak,Carnilak,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None
26,a125a_ep.enp,146,3,67,Carnilak,Carnilak,67,Carnilak,Carnilak,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,52,Nadnarb,Nadnarb,255,None,None,255,None,None,255,None,None
27,a125a_ep.enp,146,3,67,Carnilak,Carnilak,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
28,a125a_ep.enp,146,3,67,Carnilak,Carnilak,67,Carnilak,Carnilak,98,Stalk Fiend,Stalk Fiend,98,Stalk Fiend,Stalk Fiend,255,None,None,255,None,None,255,None,None,255,None,None
29,a125a_ep.enp,141,3,65,Shrilp,Shrilp,67,Carnilak,Carnilak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
30,a125a_ep.enp,141,3,65,Shrilp,Shrilp,67,Carnilak,Carnilak,67,Carnilak,Carnilak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
31,a125a_ep.enp,141,3,65,Shrilp,Shrilp,65,Shrilp,Shrilp,67,Carnilak,Carnilak,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
0,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
1,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
2,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
3,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,255,None,None,255,None,None,255,None,None,255,None,None
4,a126b_ep.enp,155,3,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
5,a126b_ep.enp,155,3,91,Sentry,Sentry,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
6,a126b_ep.enp,155,3,91,Sentry,Sentry,91,Sentry,Sentry,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
7,a126b_ep.enp,155,3,91,Sentry,Sentry,91,Sentry,Sentry,91,Sentry,Sentry,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None
8,a126b_ep.enp,150,3,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
9,a126b_ep.enp,150,3,69,Berserker,Berserker,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
10,a126b_ep.enp,150,3,69,Berserker,Berserker,69,Berserker,Berserker,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
11,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
12,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,91,Sentry,Sentry,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
13,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,91,Sentry,Sentry,91,Sentry,Sentry,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None
14,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
15,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,91,Sentry,Sentry,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None
16,a126b_ep.enp,155,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,91,Sentry,Sentry,255,None,None,255,None,None,255,None,None,255,None,None
17,a126b_ep.enp,150,3,106,Elite Guard,Elite Guard,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
18,a126b_ep.enp,150,3,106,Elite Guard,Elite Guard,69,Berserker,Berserker,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
19,a126b_ep.enp,150,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
20,a126b_ep.enp,150,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None
21,a126b_ep.enp,150,3,91,Sentry,Sentry,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
22,a126b_ep.enp,150,3,91,Sentry,Sentry,69,Berserker,Berserker,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
23,a126b_ep.enp,150,3,91,Sentry,Sentry,91,Sentry,Sentry,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
24,a126b_ep.enp,150,3,91,Sentry,Sentry,91,Sentry,Sentry,91,Sentry,Sentry,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None
25,a126b_ep.enp,150,3,106,Elite Guard,Elite Guard,91,Sentry,Sentry,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None,255,None,None
26,a126b_ep.enp,150,3,106,Elite Guard,Elite Guard,106,Elite Guard,Elite Guard,91,Sentry,Sentry,69,Berserker,Berserker,255,None,None,255,None,None,255,None,None,255,None,None
